"id","code","name","aliquot","tax_id:id"
ncm_6977,"4802.62.91","De peso inferior ou igual a 57g/m2, em que 65% ou mais, em peso, do conteúdo total de fibras seja constituído por fibras de madeiras obtidas por processo mecânico","5",tax_4
ncm_6978,"4802.62.92","Kraft","5",tax_4
ncm_6979,"4802.62.99","Outros","5",tax_4
ncm_6981,"4802.69.10","Em tiras de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas","5",tax_4
ncm_6983,"4802.69.91","De peso inferior ou igual a 57g/m2, em que 65% ou mais, em peso, do conteúdo total de fibras seja constituído por fibras de madeiras obtidas por processo mecânico","5",tax_4
ncm_6984,"4802.69.92","Kraft","5",tax_4
ncm_6985,"4802.69.99","Outros","5",tax_4
ncm_6987,"4803.00.10","Pasta (ouate) de celulose e mantas de fibras de celulose","5",tax_4
ncm_6988,"4803.00.90","Outros","5",tax_4
ncm_6991,"4804.11.00","Crus","5",tax_4
ncm_6992,"4804.19.00","Outros","5",tax_4
ncm_6994,"4804.21.00","Crus","5",tax_4
ncm_6995,"4804.29.00","Outros","5",tax_4
ncm_6998,"4804.31.10","De rigidez dielétrica superior ou igual a 600V (método ASTM D 202 ou equivalente)","5",tax_4
ncm_6999,"4804.31.90","Outros","5",tax_4
ncm_7001,"4804.39.10","De rigidez dielétrica superior ou igual a 600V (método ASTM D 202 ou equivalente)","5",tax_4
ncm_7002,"4804.39.90","Outros","5",tax_4
ncm_7004,"4804.41.00","Crus","5",tax_4
ncm_7005,"4804.42.00","Branqueados uniformemente na massa e em que mais de 95%, em peso, do conteúdo total de fibras seja constituído por fibras de madeira obtidas por processo químico","5",tax_4
ncm_7006,"4804.49.00","Outros","5",tax_4
ncm_7008,"4804.51.00","Crus","5",tax_4
ncm_7009,"4804.52.00","Branqueados uniformemente na massa e em que mais de 95%, em peso, do conteúdo total de fibras seja constituído por fibras de madeira obtidas por processo químico","5",tax_4
ncm_7011,"4804.59.10","Semibranqueados, com um conteúdo de 100%, em peso, de fibras de madeira obtidas por processo químico","5",tax_4
ncm_7012,"4804.59.90","Outros","5",tax_4
ncm_7015,"4805.11.00","Papel semiquímico para ondular","5",tax_4
ncm_7016,"4805.12.00","Papel palha para ondular","5",tax_4
ncm_7017,"4805.19.00","Outros","5",tax_4
ncm_7019,"4805.24.00","De peso não superior a 150g/m2","5",tax_4
ncm_7020,"4805.25.00","De peso superior a 150g/m2","5",tax_4
ncm_7021,"4805.30.00","Papel sulfite para embalagem","5",tax_4
ncm_7023,"4805.40.10","De peso superior a 15g/m2 e inferior ou igual a 25g/m2, com um conteúdo de fibras sintéticas termossoldáveis superior ou igual a 20% e inferior ou igual a 25%, em peso, do conteúdo total de fibras","5",tax_4
ncm_7024,"4805.40.90","Outros","5",tax_4
ncm_7025,"4805.50.00","Papel-feltro e cartão-feltro, papel e cartão lanosos","5",tax_4
ncm_7027,"4805.91.00","De peso não superior a 150g/m2","5",tax_4
ncm_7029,"4805.92.10","Com fibras de vidro","5",tax_4
ncm_7030,"4805.92.90","Outros","5",tax_4
ncm_7031,"4805.93.00","De peso igual ou superior a 225g/m2","5",tax_4
ncm_7033,"4806.10.00","Papel-pergaminho vegetal e cartão-pergaminho vegetal (sulfurizados)","5",tax_4
ncm_7034,"4806.20.00","Papel impermeável a gorduras","5",tax_4
ncm_7035,"4806.30.00","Papel vegetal","5",tax_4
ncm_7036,"4806.40.00","Papel cristal e outros papéis calandrados transparentes ou translúcidos","5",tax_4
ncm_7037,"4807.00.00","Papel e cartão obtidos por colagem de folhas planas sobrepostas, não revestidos na superfície nem impregnados, mesmo reforçados interiormente, em rolos ou em folhas.","5",tax_4
ncm_7039,"4808.10.00","Papel e cartão ondulados, mesmo perfurados","5",tax_4
ncm_7040,"4808.20.00","Papel Kraft para sacos de grande capacidade, encrespado ou plissado, mesmo gofrado, estampado ou perfurado","5",tax_4
ncm_7041,"4808.30.00","Outros papéis Kraft, encrespados ou plissados, mesmo gofrados, estampados ou perfurados","5",tax_4
ncm_7042,"4808.90.00","Outros","5",tax_4
ncm_7044,"4809.20.00","Papel autocopiativo","5",tax_4
ncm_7045,"4809.90.00","Outros","5",tax_4
ncm_7049,"4810.13.10","De largura não superior a 15cm","5",tax_4
ncm_7051,"4810.13.81","Metalizados","5",tax_4
ncm_7052,"4810.13.82","Baritados (revestidos de óxido ou sulfato de bário)","5",tax_4
ncm_7053,"4810.13.89","Outros","5",tax_4
ncm_7054,"4810.13.90","Outros","5",tax_4
ncm_7056,"4810.14.10","Nas quais nenhum lado exceda 360mm, quando não dobradas","5",tax_4
ncm_7058,"4810.14.81","Metalizados","5",tax_4
ncm_7059,"4810.14.82","Baritados (revestidos de óxido ou sulfato de bário)","5",tax_4
ncm_7060,"4810.14.89","Outros","5",tax_4
ncm_7061,"4810.14.90","Outros","5",tax_4
ncm_7063,"4810.19.10","Em tiras de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas","5",tax_4
ncm_7065,"4810.19.81","Metalizados","5",tax_4
ncm_7066,"4810.19.82","Baritados (revestidos de óxido ou sulfato de bário)","5",tax_4
ncm_7067,"4810.19.89","Outros","5",tax_4
ncm_7068,"4810.19.90","Outros","5",tax_4
ncm_7071,"4810.22.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7072,"4810.22.90","Outros","5",tax_4
ncm_7074,"4810.29.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7075,"4810.29.90","Outros","5",tax_4
ncm_7078,"4810.31.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7079,"4810.31.90","Outros","5",tax_4
ncm_7081,"4810.32.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7082,"4810.32.90","Outros","5",tax_4
ncm_7084,"4810.39.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7085,"4810.39.90","Outros","5",tax_4
ncm_7088,"4810.92.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas","5",tax_4
ncm_7089,"4810.92.90","Outros","5",tax_4
ncm_7091,"4810.99.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7092,"4810.99.90","Outros","5",tax_4
ncm_7095,"4811.10.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7096,"4811.10.90","Outros","5",tax_4
ncm_7099,"4811.41.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7100,"4811.41.90","Outros","5",tax_4
ncm_7102,"4811.49.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7103,"4811.49.90","Outros","5",tax_4
ncm_7106,"4811.51.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7108,"4811.51.21","De silicone","5",tax_4
ncm_7109,"4811.51.22","De polietileno, estratificado com alumínio, impresso","5",tax_4
ncm_7110,"4811.51.23","De polietileno ou polipropileno, em ambas as faces, base para papel fotográfico","5",tax_4
ncm_7111,"4811.51.29","Outros","5",tax_4
ncm_7112,"4811.51.30","Outros, impregnados","5",tax_4
ncm_7114,"4811.59.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7116,"4811.59.21","De polietileno ou polipropileno, em ambas as faces, base para papel fotográfico","5",tax_4
ncm_7117,"4811.59.22","De silicone","5",tax_4
ncm_7118,"4811.59.23","De polietileno, estratificado com alumínio, impresso","5",tax_4
ncm_7119,"4811.59.29","Outros","5",tax_4
ncm_7120,"4811.59.30","Outros, impregnados","5",tax_4
ncm_7122,"4811.60.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7123,"4811.60.90","Outros","5",tax_4
ncm_7125,"4811.90.10","Em tiras ou rolos de largura não superior a 15cm ou em folhas nas quais nenhum lado exceda 360mm, quando não dobradas ","5",tax_4
ncm_7126,"4811.90.90","Outros","5",tax_4
ncm_7127,"4812.00.00","Blocos e chapas, filtrantes, de pasta de papel.","0",tax_4
ncm_7129,"4813.10.00","Em cadernos ou em tubos","45",tax_4
ncm_7130,"4813.20.00","Em rolos de largura não superior a 5cm","45",tax_4
ncm_7131,"4813.90.00","Outros","45",tax_4
ncm_7133,"4814.10.00","Papel denominado Ingrain","20",tax_4
ncm_7134,"4814.20.00","Papel de parede e revestimentos de parede semelhantes, constituídos por papel revestido ou recoberto, na face visível, por uma camada de plástico granida, gofrada, colorida, impressa com desenhos ou decorada de qualquer outra forma","20",tax_4
ncm_7135,"4814.90.00","Outros","20",tax_4
ncm_7137,"4816.20.00","Papel autocopiativo","5",tax_4
ncm_7139,"4816.90.10","Papel-carbono e semelhantes","15",tax_4
ncm_7140,"4816.90.90","Outros","15",tax_4
ncm_7142,"4817.10.00","Envelopes","5",tax_4
ncm_7143,"4817.20.00","Aerogramas, bilhetes-postais não ilustrados e cartões para correspondência","5",tax_4
ncm_7144,"4817.30.00","Caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência","5",tax_4
ncm_7146,"4818.10.00","Papel higiênico","0",tax_4
ncm_7147,"4818.20.00","Lenços (incluídos os de maquilagem) e toalhas de mão","5",tax_4
ncm_7148,"4818.30.00","Toalhas e guardanapos, de mesa","5",tax_4
ncm_7150,"4818.40.10","Fraldas","0",tax_4
ncm_7151,"4818.40.20","Tampões higiênicos","0",tax_4
ncm_7152,"4818.40.90","Outros","0",tax_4
ncm_7153,"4818.50.00","Vestuário e seus acessórios","5",tax_4
ncm_7155,"4818.90.10","Almofadas absorventes dos tipos utilizados em embalagens de produtos alimentícios","5",tax_4
ncm_7156,"4818.90.90","Outros","5",tax_4
ncm_7158,"4819.10.00","Caixas de papel ou cartão, ondulados","15",tax_4
ncm_7159,"4819.20.00","Caixas e cartonagens, dobráveis, de papel ou cartão, não ondulados","15",tax_4
ncm_7160,"4819.30.00","Sacos cuja base tenha largura igual ou superior a 40cm","15",tax_4
ncm_7161,"4819.40.00","Outros sacos; bolsas e cartuchos","15",tax_4
ncm_7162,"4819.50.00","Outras embalagens, incluídas as capas para discos","15",tax_4
ncm_7163,"4819.60.00","Cartonagens para escritórios, lojas e estabelecimentos semelhantes","15",tax_4
ncm_7165,"4820.10.00","Livros de registro e de contabilidade, blocos de notas, de encomendas, de recibos, de apontamentos, de papel para cartas, agendas e artigos semelhantes","15",tax_4
ncm_7166,"4820.20.00","Cadernos","0",tax_4
ncm_7167,"4820.30.00","Classificadores, capas para encadernação (exceto as capas para livros) e capas de processos","15",tax_4
ncm_7168,"4820.40.00","Formulários em blocos tipo manifold, mesmo com folhas intercaladas de papel-carbono","5",tax_4
ncm_7169,"4820.50.00","Álbuns para amostras ou para coleções","15",tax_4
ncm_7170,"4820.90.00","Outros","15",tax_4
ncm_7172,"4821.10.00","Impressas","0",tax_4
ncm_7173,"4821.90.00","Outras","0",tax_4
ncm_7175,"4822.10.00","Dos tipos utilizados para enrolamento de fios têxteis","10",tax_4
ncm_7176,"4822.90.00","Outros","10",tax_4
ncm_7179,"4823.20.10","De peso superior a 15g/m2 e inferior ou igual a 25g/m2, com um conteúdo de fibras sintéticas termossoldáveis superior ou igual a 20% e inferior ou igual a 25%, em peso, do conteúdo total de fibras","15",tax_4
ncm_7181,"4823.20.91","Em tiras ou rolos de largura superior a 15cm mas não superior a 36cm","15",tax_4
ncm_7182,"4823.20.99","Outros","15",tax_4
ncm_7183,"4823.40.00","Papéis-diagrama para aparelhos registradores, em bobinas, em folhas ou em discos","15",tax_4
ncm_7185,"4823.61.00","De bambu","15",tax_4
ncm_7186,"4823.69.00","Outros","15",tax_4
ncm_7187,"4823.70.00","Artigos moldados ou prensados, de pasta de papel","15",tax_4
ncm_7189,"4823.90.10","Cartões perfurados para mecanismos Jacquard","15",tax_4
ncm_7190,"4823.90.20","De rigidez dielétrica superior ou igual a 600V (método ASTM D 202 ou equivalente) e de peso inferior ou igual a 60g/m2","15",tax_4
ncm_7192,"4823.90.91","Em tiras ou rolos de largura superior a 15cm mas não superior a 36cm","15",tax_4
ncm_7193,"4823.90.99","Outros","15",tax_4
ncm_7195,"4901.10.00","Em folhas soltas, mesmo dobradas","",tax_4
ncm_7197,"4901.91.00","Dicionários e enciclopédias, mesmo em fascículos","",tax_4
ncm_7198,"4901.99.00","Outros","",tax_4
ncm_7200,"4902.10.00","Que se publiquem pelo menos 4 vezes por semana","",tax_4
ncm_7201,"4902.90.00","Outros","",tax_4
ncm_7202,"4903.00.00","Álbuns ou livros de ilustrações e álbuns para desenhar ou colorir, para crianças.","",tax_4
ncm_7203,"4904.00.00","Música manuscrita ou impressa, ilustrada ou não, mesmo encadernada.","",tax_4
ncm_7205,"4905.10.00","Globos","0",tax_4
ncm_7207,"4905.91.00","Sob a forma de livros ou brochuras","0",tax_4
ncm_7208,"4905.99.00","Outros","0",tax_4
ncm_7209,"4906.00.00","Planos, plantas e desenhos, de arquitetura, de engenharia e outros planos e desenhos industriais, comerciais, topográficos ou semelhantes, originais, feitos à mão; textos manuscritos; reproduções fotográficas em papel sensibilizado e cópias a papel-carbon","",tax_4
ncm_7211,"4907.00.10","Papel-moeda","0",tax_4
ncm_7212,"4907.00.20","Cheques de viagem","0",tax_4
ncm_7213,"4907.00.30","Títulos de ações ou de obrigações e títulos semelhantes, convalidados e firmados","0",tax_4
ncm_7214,"4907.00.90","Outros","0",tax_4
ncm_7216,"4908.10.00","Decalcomanias vitrificáveis","0",tax_4
ncm_7217,"4908.90.00","Outras","0",tax_4
ncm_7218,"4909.00.00","Cartões-postais impressos ou ilustrados; cartões impressos com votos ou mensagens pessoais, mesmo ilustrados, com ou sem envelopes, guarnições ou aplicações.","0",tax_4
ncm_7219,"4910.00.00","Calendários de qualquer espécie, impressos, incluídos os blocos-calendários para desfolhar.","10",tax_4
ncm_7222,"4911.10.10","Contendo informações relativas ao funcionamento, manutenção, reparo ou utilização de máquinas, aparelhos, veículos e outras mercadorias de origem extrazona","0",tax_4
ncm_7223,"4911.10.90","Outros","0",tax_4
ncm_7225,"4911.91.00","Estampas, gravuras e fotografias","0",tax_4
ncm_7226,"4911.99.00","Outros","0",tax_4
ncm_7227,"5001.00.00","Casulos de bicho-da-seda próprios para dobar.","",tax_4
ncm_7228,"5002.00.00","Seda crua (não fiada).","",tax_4
ncm_7230,"5003.00.10","Não cardados nem penteados","",tax_4
ncm_7231,"5003.00.90","Outros","",tax_4
ncm_7232,"5004.00.00","Fios de seda (exceto fios de desperdícios de seda) não acondicionados para venda a retalho.","0",tax_4
ncm_7233,"5005.00.00","Fios de desperdícios de seda, não acondicionados para venda a retalho.","0",tax_4
ncm_7234,"5006.00.00","Fios de seda ou de desperdícios de seda, acondicionados para venda a retalho; pêlo de messina (crina de Florença).","0",tax_4
ncm_7237,"5007.10.10","Estampados, tintos ou de fios de diversas cores","0",tax_4
ncm_7238,"5007.10.90","Outros","0",tax_4
ncm_7240,"5007.20.10","Estampados, tintos ou de fios de diversas cores","0",tax_4
ncm_7241,"5007.20.90","Outros","0",tax_4
ncm_7242,"5007.90.00","Outros tecidos","0",tax_4
ncm_7246,"5101.11.10","De finura superior ou igual 22,05 micrômetros (mícrons) mas inferior ou igual a 32,6 micrômetros (mícrons)","",tax_4
ncm_7247,"5101.11.90","Outras","",tax_4
ncm_7248,"5101.19.00","Outras","",tax_4
ncm_7250,"5101.21.00","Lã de tosquia","",tax_4
ncm_7251,"5101.29.00","Outras","",tax_4
ncm_7252,"5101.30.00","Carbonizada","",tax_4
ncm_7255,"5102.11.00","De cabra de Cachemira","",tax_4
ncm_7256,"5102.19.00","Outros","",tax_4
ncm_7257,"5102.20.00","Pêlos grosseiros","",tax_4
ncm_7259,"5103.10.00","Desperdícios da penteação de lã ou de pêlos finos","",tax_4
ncm_7260,"5103.20.00","Outros desperdícios de lã ou de pêlos finos","",tax_4
ncm_7261,"5103.30.00","Desperdícios de pêlos grosseiros","",tax_4
ncm_7262,"5104.00.00","Fiapos de lã ou de pêlos finos ou grosseiros.","",tax_4
ncm_7264,"5105.10.00","Lã cardada","0",tax_4
ncm_7266,"5105.21.00","Lã penteada a granel","0",tax_4
ncm_7268,"5105.29.10","Tops","0",tax_4
ncm_7270,"5105.29.91","De finura inferior a 22,5 micrômetros (mícrons)","0",tax_4
ncm_7271,"5105.29.99","Outras","0",tax_4
ncm_7273,"5105.31.00","De cabra de Cachemira","0",tax_4
ncm_7274,"5105.39.00","Outros","0",tax_4
ncm_7275,"5105.40.00","Pêlos grosseiros, cardados ou penteados","0",tax_4
ncm_7277,"5106.10.00","Contendo pelo menos 85%, em peso, de lã","0",tax_4
ncm_7278,"5106.20.00","Contendo menos de 85%, em peso, de lã","0",tax_4
ncm_7282,"5107.10.11","De dois cabos, de título inferior ou igual a 184,58 decitex por cabo","0",tax_4
ncm_7283,"5107.10.19","Outros","0",tax_4
ncm_7284,"5107.10.90","Outros","0",tax_4
ncm_7285,"5107.20.00","Contendo menos de 85%, em peso, de lã","0",tax_4
ncm_7287,"5108.10.00","Cardados","0",tax_4
ncm_7288,"5108.20.00","Penteados","0",tax_4
ncm_7290,"5109.10.00","Contendo pelo menos 85%, em peso, de lã ou de pêlos finos","0",tax_4
ncm_7291,"5109.90.00","Outros","0",tax_4
ncm_7292,"5110.00.00","Fios de pêlos grosseiros ou de crina (incluídos os fios de crina revestidos por enrolamento), mesmo acondicionados para venda a retalho.","0",tax_4
ncm_7296,"5111.11.10","De lã","0",tax_4
ncm_7297,"5111.11.20","De pêlos finos","0",tax_4
ncm_7298,"5111.19.00","Outros","0",tax_4
ncm_7299,"5111.20.00","Outros, combinados, principal ou unicamente, com filamentos sintéticos ou artificiais","0",tax_4
ncm_7301,"5111.30.10","De lã, feltrados, com trama combinada exclusivamente com fibras sintéticas e urdidura exclusivamente de algodão, de peso superior ou igual a 600g/m2, próprios para fabricação de bolas de tênis","0",tax_4
ncm_7302,"5111.30.90","Outros","0",tax_4
ncm_7303,"5111.90.00","Outros","0",tax_4
ncm_7306,"5112.11.00","De peso não superior a 200g/m2","0",tax_4
ncm_7308,"5112.19.10","De lã","0",tax_4
ncm_7309,"5112.19.20","De pêlos finos","0",tax_4
ncm_7311,"5112.20.10","De lã","0",tax_4
ncm_7312,"5112.20.20","De pêlos finos","0",tax_4
ncm_7314,"5112.30.10","De lã","0",tax_4
ncm_7315,"5112.30.20","De pêlos finos","0",tax_4
ncm_7316,"5112.90.00","Outros","0",tax_4
ncm_7319,"5113.00.11","Com um conteúdo de pêlos grosseiros superior ou igual a 85%, em peso","0",tax_4
ncm_7320,"5113.00.12","Com um conteúdo de pêlos grosseiros inferior a 85%, em peso, e que contenham algodão","0",tax_4
ncm_7321,"5113.00.13","Com um conteúdo de pêlos grosseiros inferior a 85%, em peso, e que não contenham algodão","0",tax_4
ncm_7322,"5113.00.20","De crina","0",tax_4
ncm_7324,"5201.00.10","Não debulhado","",tax_4
ncm_7325,"5201.00.20","Simplesmente debulhado","",tax_4
ncm_7326,"5201.00.90","Outros","",tax_4
ncm_7328,"5202.10.00","Desperdícios de fios","",tax_4
ncm_7330,"5202.91.00","Fiapos","",tax_4
ncm_7331,"5202.99.00","Outros","",tax_4
ncm_7332,"5203.00.00","Algodão cardado ou penteado.","0",tax_4
ncm_7337,"5204.11.11","De dois cabos","0",tax_4
ncm_7338,"5204.11.12","De três ou mais cabos","0",tax_4
ncm_7339,"5204.11.20","De algodão cru, de título superior a 5.000 decitex por fio simples","0",tax_4
ncm_7341,"5204.11.31","De dois cabos","0",tax_4
ncm_7342,"5204.11.32","De três ou mais cabos","0",tax_4
ncm_7343,"5204.11.40","De algodão branqueado ou colorido, de título superior a 5.000 decitex por fio simples","0",tax_4
ncm_7346,"5204.19.11","De dois cabos","0",tax_4
ncm_7347,"5204.19.12","De três ou mais cabos","0",tax_4
ncm_7348,"5204.19.20","De algodão cru, de título superior a 5.000 decitex por fio simples","0",tax_4
ncm_7350,"5204.19.31","De dois cabos","0",tax_4
ncm_7351,"5204.19.32","De três ou mais cabos","0",tax_4
ncm_7352,"5204.19.40","De algodão branqueado ou colorido, de título superior a 5.000 decitex por fio simples","0",tax_4
ncm_7353,"5204.20.00","Acondicionadas para venda a retalho","0",tax_4
ncm_7356,"5205.11.00","De título igual ou superior a 714,29 decitex (número métrico não superior a 14)","0",tax_4
ncm_7357,"5205.12.00","De título inferior a 714,29 decitex mas não inferior a 232,56 decitex (número métrico superior a 14 mas não superior a 43)","0",tax_4
ncm_7359,"5205.13.10","Crus","0",tax_4
ncm_7360,"5205.13.90","Outros","0",tax_4
ncm_7361,"5205.14.00","De título inferior a 192,31 decitex mas não inferior a 125 decitex (número métrico superior a 52 mas não superior a 80)","0",tax_4
ncm_7362,"5205.15.00","De título inferior a 125 decitex (número métrico superior a 80)","0",tax_4
ncm_7364,"5205.21.00","De título igual ou superior a 714,29 decitex (número métrico não superior a 14)","0",tax_4
ncm_7365,"5205.22.00","De título inferior a 714,29 decitex mas não inferior a 232,56 decitex (número métrico superior a 14 mas não superior a 43)","0",tax_4
ncm_7367,"5205.23.10","Crus","0",tax_4
ncm_7368,"5205.23.90","Outros","0",tax_4
ncm_7369,"5205.24.00","De título inferior a 192,31 decitex mas não inferior a 125 decitex (número métrico superior a 52 mas não superior a 80)","0",tax_4
ncm_7370,"5205.26.00","De título inferior a 125 decitex mas não inferior a 106,38 decitex (número métrico superior a 80 mas não superior a 94)","0",tax_4
ncm_7371,"5205.27.00","De título inferior a 106,38 decitex mas não inferior a 83,33 decitex (número métrico superior a 94 mas não superior a 120)","0",tax_4
ncm_7372,"5205.28.00","De título inferior a 83,33 decitex (número métrico superior a 120)","0",tax_4
ncm_7374,"5205.31.00","De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)","0",tax_4
ncm_7375,"5205.32.00","De título inferior a 714,29 decitex mas não inferior a 232,56 decitex, por fio simples (número métrico superior a 14 mas não superior a 43, por fio simples)","0",tax_4
ncm_7376,"5205.33.00","De título inferior a 232,56 decitex mas não inferior a 192,31 decitex, por fio simples (número métrico superior a 43 mas não superior a 52 por fio simples)","0",tax_4
ncm_7377,"5205.34.00","De título inferior a 192,31 decitex mas não inferior a 125 decitex, por fio simples (número métrico superior a 52 mas não superior a 80, por fio simples)","0",tax_4
ncm_7378,"5205.35.00","De título inferior a 125 decitex por fio simples (número métrico superior a 80 por fio simples)","0",tax_4
ncm_7380,"5205.41.00","De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)","0",tax_4
ncm_7381,"5205.42.00","De título inferior a 714,29 decitex mas não inferior a 232,56 decitex, por fio simples (número métrico superior a 14 mas não superior a 43, por fio simples)","0",tax_4
ncm_7382,"5205.43.00","De título inferior a 232,56 decitex mas não inferior a 192,31 decitex, por fio simples (número métrico superior a 43 mas não superior a 52, por fio simples)","0",tax_4
ncm_7383,"5205.44.00","De título inferior a 192,31 decitex mas não inferior a 125 decitex, por fio simples (número métrico superior a 52 mas não superior a 80, por fio simples)","0",tax_4
ncm_7384,"5205.46.00","De título inferior a 125 decitex mas não inferior a 106,38 decitex, por fio simples (número métrico superior a 80 mas não superior a 94, por fio simples)","0",tax_4
ncm_7385,"5205.47.00","De título inferior a 106,38 decitex mas não inferior a 83,33 decitex, por fio simples (número métrico superior a 94 mas não superior a 120, por fio simples)","0",tax_4
ncm_7386,"5205.48.00","De título inferior a 83,33 decitex, por fio simples (número métrico superior a 120, por fio simples)","0",tax_4
ncm_7389,"5206.11.00","De título igual ou superior a 714,29 decitex (número métrico não superior a 14)","0",tax_4
ncm_7390,"5206.12.00","De título inferior a 714,29 decitex mas não inferior a 232,56 decitex (número métrico superior a 14 mas não superior a 43)","0",tax_4
ncm_7391,"5206.13.00","De título inferior a 232,56 decitex mas não inferior a 192,31 decitex (número métrico superior a 43 mas não superior a 52)","0",tax_4
ncm_7392,"5206.14.00","De título inferior a 192,31 decitex mas não inferior a 125 decitex (número métrico superior a 52 mas não superior a 80)","0",tax_4
ncm_7393,"5206.15.00","De título inferior a 125 decitex (número métrico superior a 80)","0",tax_4
ncm_7395,"5206.21.00","De título igual ou superior a 714,29 decitex (número métrico não superior a 14)","0",tax_4
ncm_7396,"5206.22.00","De título inferior a 714,29 decitex mas não inferior a 232,56 decitex (número métrico superior a 14 mas não superior a 43)","0",tax_4
ncm_7397,"5206.23.00","De título inferior a 232,56 decitex mas não inferior a 192,31 decitex (número métrico superior a 43 mas não superior a 52)","0",tax_4
ncm_7398,"5206.24.00","De título inferior a 192,31 decitex mas não inferior a 125 decitex (número métrico superior a 52 mas não superior a 80)","0",tax_4
ncm_7399,"5206.25.00","De título inferior a 125 decitex (número métrico superior a 80)","0",tax_4
ncm_7401,"5206.31.00","De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)","0",tax_4
ncm_7402,"5206.32.00","De título inferior a 714,29 decitex mas não inferior a 232,56 decitex, por fio simples (número métrico superior a 14 mas não superior a 43, por fio simples)","0",tax_4
ncm_7403,"5206.33.00","De título inferior a 232,56 decitex mas não inferior a 192,31 decitex, por fio simples (número métrico superior a 43 mas não superior a 52, por fio simples)","0",tax_4
ncm_7404,"5206.34.00","De título inferior a 192,31 decitex mas não inferior a 125 decitex, por fio simples (número métrico superior a 52 mas não superior a 80, por fio simples)","0",tax_4
ncm_7405,"5206.35.00","De título inferior a 125 decitex por fio simples (número métrico superior a 80, por fio simples)","0",tax_4
ncm_7407,"5206.41.00","De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)","0",tax_4
ncm_7408,"5206.42.00","De título inferior a 714,29 decitex mas não inferior a 232,56 decitex, por fio simples (número métrico superior a 14 mas não superior a 43, por fio simples)","0",tax_4
ncm_7409,"5206.43.00","De título inferior a 232,56 decitex mas não inferior a 192,31 decitex, por fio simples (número métrico superior a 43 mas não superior a 52, por fio simples)","0",tax_4
ncm_7410,"5206.44.00","De título inferior a 192,31 decitex mas não inferior a 125 decitex, por fio simples (número métrico superior a 52 mas não superior a 80, por fio simples)","0",tax_4
ncm_7411,"5206.45.00","De título inferior a 125 decitex por fio simples (número métrico superior a 80, por fio simples)","0",tax_4
ncm_7413,"5207.10.00","Contendo pelo menos 85%, em peso, de algodão","0",tax_4
ncm_7414,"5207.90.00","Outros","0",tax_4
ncm_7417,"5208.11.00","Em ponto de tafetá, com peso não superior a 100g/m²","0",tax_4
ncm_7418,"5208.12.00","Em ponto de tafetá, com peso superior a 100g/m²","0",tax_4
ncm_7419,"5208.13.00","Em ponto sarjado, incluído o diagonal, cuja relação de textura não seja superior a 4","0",tax_4
ncm_7420,"5208.19.00","Outros tecidos","0",tax_4
ncm_7422,"5208.21.00","Em ponto de tafetá, com peso não superior a 100g/m²","0",tax_4
ncm_7423,"5208.22.00","Em ponto de tafetá, com peso superior a 100g/m²","0",tax_4
ncm_7424,"5208.23.00","Em ponto sarjado, incluído o diagonal, cuja relação de textura não seja superior a 4","0",tax_4
ncm_7425,"5208.29.00","Outros tecidos","0",tax_4
