"id","code","description","parent_id:id","country_id:id","state_id:id","city_id:id","internal_type"
"fiscal_operation_service_522","10.10.02","serviços relativos à indústria cinematográfica, correspondentes a receitas de distribuição de filmes, exclusivamente vinculados a filme brasileiro, natural ou de enredo, e havendo dedicação exclusiva do distribuidor a filmes brasileiros, naturais ou de enredo","fiscal_operation_service_520","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_523","10.10.03","serviços relativos à indústria cinematográfica, correspondentes a receitas de distribuição de filmes, vinculados a filme estrangeiro, ou não havendo dedicação exclusiva do distribuidor a filmes brasileiros","fiscal_operation_service_520","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_524","11      ","Serviços de guarda, estacionamento, armazenamento, vigilância e congêneres.";;"base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_525","11.01   ","Guarda e estacionamento de veículos terrestres automotores, de aeronaves e de embarcações.","fiscal_operation_service_524","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_526","11.01.01","guarda e estacionamento de veículos terrestres automotores","fiscal_operation_service_525","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_527","11.01.02","guarda e estacionamento de aeronaves","fiscal_operation_service_525","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_528","11.01.03","guarda e estacionamento de embarcações","fiscal_operation_service_525","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_529","11.02   ","Vigilância, segurança ou monitoramento de bens e pessoas","fiscal_operation_service_524","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_530","11.02.01","vigilância ou monitoramento de bens ou pessoas","fiscal_operation_service_529","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_531","11.02.02","segurança de bens ou pessoas","fiscal_operation_service_529","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_532","11.03   ","Escolta, inclusive de veículos e cargas.","fiscal_operation_service_524","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_533","11.03.01","escolta","fiscal_operation_service_532","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_534","11.04   ","Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.","fiscal_operation_service_524","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_535","11.04.01","armazenamento, guarda ou depósito de bens","fiscal_operation_service_534","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_536","11.04.02","carga e/ou descarga de bens","fiscal_operation_service_534","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_537","11.04.03","arrumação de bens","fiscal_operation_service_534","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_538","12      ","Serviços de diversões, lazer, entretenimento e congêneres.";;"base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_539","12.01   ","Espetáculos teatrais","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_540","12.01.01","espetáculos teatrais","fiscal_operation_service_539","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_541","12.02   ","Exibições cinematográficas","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_542","12.02.01","exibições cinematográficas","fiscal_operation_service_541","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_543","12.03   ","Espetáculos circenses","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_544","12.03.01","espetáculos circenses","fiscal_operation_service_543","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_545","12.04   ","Programas de auditório","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_546","12.04.01","programas de auditório","fiscal_operation_service_545","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_547","12.05   ","Parques de diversões, centros de lazer e congêneres.","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_548","12.05.01","parques de diversões e congêneres","fiscal_operation_service_547","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_549","12.05.02","centros de lazer  e congêneres","fiscal_operation_service_547","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_550","12.06   ","Boates, taxi-dancing e congêneres","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_551","12.06.01","taxi-dancing  e congêneres","fiscal_operation_service_550","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_552","12.06.02","boates  e congêneres","fiscal_operation_service_550","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_553","12.06.03","discotecas","fiscal_operation_service_550","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_554","12.06.04","danceterias","fiscal_operation_service_550","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_555","12.07   ","Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_556","12.07.01","realização de shows","fiscal_operation_service_555","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_557","12.07.02","realização de espetáculos de  ballet","fiscal_operation_service_555","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_558","12.07.03","realização de dança","fiscal_operation_service_555","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_559","12.07.04","realização de desfile","fiscal_operation_service_555","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_560","12.07.05","realização de baile","fiscal_operation_service_555","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_561","12.07.06","realização de espetáculos de ópera","fiscal_operation_service_555","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_562","12.07.07","realização de concerto","fiscal_operation_service_555","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_563","12.07.08","realização de recital","fiscal_operation_service_555","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_564","12.07.09","realização de festival","fiscal_operation_service_555","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_565","12.08   ","Feiras, exposições, congressos e congêneres","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_566","12.08.01"," feira, exposição, congresso ou congênere","fiscal_operation_service_565","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_567","12.09   ","Bilhares, boliches e diversões eletrônicas ou não","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_568","12.09.01","jogos de bilhar","fiscal_operation_service_567","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_569","12.09.02","jogos de boliche","fiscal_operation_service_567","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_570","12.09.03","diversões eletrônicas ou não","fiscal_operation_service_567","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_571","12.10   ","Corridas e competições de animais","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_572","12.10.01","corridas e competições de animais","fiscal_operation_service_571","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_573","12.11   ","Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_574","12.11.01","competições esportivas ou de destreza física ou intelectual","fiscal_operation_service_573","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_575","12.12   ","Execução de música","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_576","12.12.01","execução de música","fiscal_operation_service_575","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_577","12.13   ","Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres.","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_578","12.13.01","produção de eventos","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_579","12.13.02","produção de espetáculos","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_580","12.13.03","produção de entrevistas","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_581","12.13.04","produção de shows","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_582","12.13.05","produção de desfiles","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_583","12.13.06","produção de danças","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_584","12.13.07","produção de bailes","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_585","12.13.08","produção de peças teatrais","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_586","12.13.09","produção de óperas","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_587","12.13.10","produção de concertos","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_588","12.13.11","produção de recitais","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_589","12.13.12","produção de festivais e congêneres","fiscal_operation_service_577","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_590","12.14   ","Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_591","12.14.01","Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo","fiscal_operation_service_590","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_592","12.15   ","Desfiles de blocos carnavalescos ou folclóricos, trios elétricos e congêneres.","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_593","12.15.01","desfiles de blocos carnavalescos ou folclóricos, ou congêneres","fiscal_operation_service_592","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_594","12.15.02","desfiles de trios elétricos ou conêneres","fiscal_operation_service_592","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_595","12.16   ","Exibição de filmes, entrevistas, musicais, espetáculos, shows, concertos, desfiles, óperas, competições esportivas, de destreza intelectual ou congêneres","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_596","12.16.01","exibição de filmes cinematográficos","fiscal_operation_service_595","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_597","12.16.08","exibição de entrevistas","fiscal_operation_service_595","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_598","12.16.09","exibição de musicais","fiscal_operation_service_595","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_599","12.16.10","exibição de espetáculos","fiscal_operation_service_595","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_600","12.16.11","exibição de shows","fiscal_operation_service_595","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_601","12.16.12","exibição de desfiles","fiscal_operation_service_595","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_602","12.16.13","exibição de concertos","fiscal_operation_service_595","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_603","12.16.14","óperas","fiscal_operation_service_595","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_604","12.16.15","exibição de competições esportivas, de destreza intelectual ou congêneres","fiscal_operation_service_595","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_605","12.17   ","Recreação e animação, inclusive em festas e eventos de qualquer natureza","fiscal_operation_service_538","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_606","12.17.01","recreação","fiscal_operation_service_605","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_607","12.17.02","animação de festas","fiscal_operation_service_605","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_608","12.17.03","animação em feiras","fiscal_operation_service_605","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_609","12.17.04","animação em eventos de qualquer natureza","fiscal_operation_service_605","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_610","13      ","Serviços relativos a fonografia, fotografia, cinematografia e reprografia.";;"base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_611","13.02   ","Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.","fiscal_operation_service_610","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_612","13.02.01","fonografia","fiscal_operation_service_611","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_613","13.02.02","gravação de sons","fiscal_operation_service_611","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_614","13.02.03","trucagem de som","fiscal_operation_service_611","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_615","13.02.04","dublagem","fiscal_operation_service_611","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_616","13.02.05","mixagem","fiscal_operation_service_611","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_617","13.02.06","reprodução de som","fiscal_operation_service_611","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_618","13.02.07","reprodução de vídeo","fiscal_operation_service_611","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_619","13.02.08","reprodução de software","fiscal_operation_service_611","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_620","13.02.09","edição de música","fiscal_operation_service_611","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_621","13.03   ","Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.","fiscal_operation_service_610","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_622","13.03.01","fotografia","fiscal_operation_service_621","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_623","13.03.02","cinematografia","fiscal_operation_service_621","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_624","13.03.03","revelação fotográfica","fiscal_operation_service_621","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_625","13.03.04","ampliação fotográfica","fiscal_operation_service_621","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_626","13.03.05","cópia de imagem","fiscal_operation_service_621","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_627","13.03.06","reprodução de filme","fiscal_operation_service_621","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_628","13.03.07","trucagem de imagem","fiscal_operation_service_621","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_629","13.03.08","Serviços relativos à indústria cinematográfica, diretamente concorrentes para a produção da obra audiovisual, vinculados a filme brasileiro, natural ou de enredo","fiscal_operation_service_621","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_630","13.03.09","Serviços relativos à indústria cinematográfica, diretamente concorrentes para a produção da obra audiovisual, vinculados a filme estrangeiro","fiscal_operation_service_621","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_631","13.03.10","cinematografia - filmes publicitários","fiscal_operation_service_621","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_632","13.04   ","Reprografia, microfilmagem e digitalização.","fiscal_operation_service_610","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_633","13.04.01","reprografia","fiscal_operation_service_632","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_634","13.04.02","microfilmagem","fiscal_operation_service_632","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_635","13.04.03","digitalização","fiscal_operation_service_632","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_636","13.04.04","serviços típicos de papelarias e estabelecimentos congêneres, como reprografia (cópias), plastificação e outros","fiscal_operation_service_632","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_637","13.05   ","Composição gráfica, fotocomposição, clicheria, zincografia, litografia, fotolitografia.","fiscal_operation_service_610","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_638","13.05.01","composição gráfica","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_639","13.05.02","fotocomposição e outras matrizes gráficas","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_640","13.05.03","clicheria","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_641","13.05.04","zincografia","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_642","13.05.05","litografia","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_643","13.05.06","fotolitografia","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_644","13.05.07","impressão","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_645","13.05.08","pré-impressão","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_646","13.05.09","impressão em chapas metálicas","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_647","13.05.10","encadernação de livros e revistas","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_648","13.05.11","confecção de impressos personalizados","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_649","13.05.12","confecção de impressos de segurança","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_650","13.05.13","acabamento gráfico","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_651","13.05.14","confecção de impressos para o usuário final","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_652","13.05.15","serviços gráficos em geral","fiscal_operation_service_637","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_653","14      ","Serviços relativos a bens de terceiros.";;"base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_654","14.01   ","Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam s","fiscal_operation_service_653","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_655","14.01.01","lubrificação de máquinas","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_656","14.01.02","limpeza ou lustração de máquinas","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_657","14.01.03","revisão de máquinas","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_658","14.01.04","carga e recarga de máquinas","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_659","14.01.05","conserto de máquinas","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_660","14.01.06","restauração de máquinas","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_661","14.01.07","manutenção de máquinas","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_662","14.01.08","conservação de máquinas","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_663","14.01.09","lubrificação de aparelhos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_664","14.01.10","limpeza ou lustração de aparelhos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_665","14.01.11","revisão de aparelhos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_666","14.01.12","carga e recarga de aparelhos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_667","14.01.13","conserto de aparelhos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_668","14.01.14","restauração de aparelhos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_669","14.01.15","manutenção de aparelhos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_670","14.01.16","conservação de aparelhos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_671","14.01.17","conservação de veículos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_672","14.01.18","lubrificação de veículos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_673","14.01.19","limpeza de veículos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_674","14.01.20","revisão de veículos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_675","14.01.21","carga de veículos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_676","14.01.22","conserto de veículos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_677","14.01.23","restauração de veículos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_678","14.01.24","manutenção de veículos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_679","14.01.25","blindagem de veículos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_680","14.01.26","lustração de veículos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_681","14.01.27","lubrificação de equipamentos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_682","14.01.28","limpeza de equipamentos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_683","14.01.29","revisão de equipamentos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_684","14.01.30","conserto de equipamentos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_685","14.01.31","restauração de equipamentos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_686","14.01.32","manutenção de equipamentos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_687","14.01.33","conservação de equipamentos","fiscal_operation_service_654","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
