id,name,meaning,start_pos,end_pos,assumed_comma,type,default_value,cnab_line_id/id,notes,sending_dynamic_content,content_source_field,return_dynamic_content,content_dest_field,cnab_group_id/id
cnab_sicredi_240_trailer_30_35,Qtde. Contas Concili.,Qtde de Ctas p/ Conc. (Lotes),30,35,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_trailer,*G037,,,,,""
cnab_sicredi_240_trailer_36_240,CNAB,Uso Exclusivo FEBRABAN/CNAB,36,240,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_trailer,G004,,,,,""
cnab_sicredi_240_cobranca_header_1_3,Banco,Código do Banco na Compensação,1,3,0,num,748,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G001,,company_partner_bank_id.bank_id.code_bc,,,""
cnab_sicredi_240_cobranca_header_4_7,Lote,Lote de Serviço,4,7,0,num,0,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G002,,,,,""
cnab_sicredi_240_cobranca_header_8_8,Registro,Tipo de Registro,8,8,0,num,0,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G003,,,,,""
cnab_sicredi_240_cobranca_header_9_17,CNAB,Uso Exclusivo FEBRABAN / CNAB,9,17,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G004,,,,,""
cnab_sicredi_240_cobranca_header_18_18,Tipo,Tipo de Inscrição da Empresa,18,18,0,num,2,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G005,,,,cnpj_cpf,""
cnab_sicredi_240_cobranca_header_19_32,Número,Número de Inscrição da Empresa,19,32,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G006,,company_id.cnpj_cpf,,cnpj_cpf,""
cnab_sicredi_240_cobranca_header_33_52,Convênio,Código do Convênio,33,52,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G007,,cnab_config_id.cnab_company_bank_code,,,""
cnab_sicredi_240_cobranca_header_53_57,Código,Agência Mantenedora da Conta,53,57,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G008,,company_partner_bank_id.bra_number,,,""
cnab_sicredi_240_cobranca_header_58_58,DV,Dígito Verificador da Agência,58,58,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G009,,company_partner_bank_id.bra_number_dig,,,""
cnab_sicredi_240_cobranca_header_59_70,Número,Número da Conta Corrente,59,70,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G010,,company_partner_bank_id.acc_number,,bank_acc_number,""
cnab_sicredi_240_cobranca_header_71_71,DV,Dígito Verificador da Conta,71,71,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G011,,company_partner_bank_id.acc_number_dig,,,""
cnab_sicredi_240_cobranca_header_72_72,DV,Dígito Verificador da Ag/Conta,72,72,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G012,,,,,""
cnab_sicredi_240_cobranca_header_73_102,Nome,Nome da Empresa,73,102,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G013,,company_id.legal_name,,,""
cnab_sicredi_240_cobranca_header_103_132,Nome do Banco,Nome do Banco,103,132,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G014,,company_partner_bank_id.bank_id.name,,,""
cnab_sicredi_240_cobranca_header_133_142,CNAB,Uso Exclusivo FEBRABAN / CNAB,133,142,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G004,,,,,""
cnab_sicredi_240_cobranca_header_143_143,Código,Código Remessa / Retorno,143,143,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G015,,,,,""
cnab_sicredi_240_cobranca_header_144_151,Data de Geração,Data de Geração do Arquivo,144,151,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G016,"time.strftime(""%d%m%Y"")",,"datetime.strptime(content,""%d%m%Y"") if content and content.strip() and content != ""00000000"" else False",cnab_date_file,""
cnab_sicredi_240_cobranca_header_152_157,Hora de Geração,Hora de Geração do Arquivo,152,157,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G017,"time.strftime(""%H%M%S"")",,,,""
cnab_sicredi_240_cobranca_header_158_163,Sequência (NSA),Número Sequencial do Arquivo,158,163,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G018,seq_batch,,,,""
cnab_sicredi_240_cobranca_header_164_166,Layout do Arquivo,Nº da Versão do Layout do Arquivo,164,166,0,num,87,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,*G019,,,,,""
cnab_sicredi_240_cobranca_header_167_171,Densidade,Densidade de Gravação do Arquivo,167,171,0,num,0,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G020,,,,,""
cnab_sicredi_240_cobranca_header_172_191,Reservado Banco,Para Uso Reservado do Banco,172,191,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G021,,,,,""
cnab_sicredi_240_cobranca_header_192_211,Reservado Empresa,Para Uso Reservado da Empresa,192,211,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G022,,,,,""
cnab_sicredi_240_cobranca_header_212_240,CNAB,Uso Exclusivo FEBRABAN / CNAB,212,240,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_header,G004,,,,,""
cnab_sicredi_240_cobranca_batch_header_1_3,Banco,Código do Banco na Compensação,1,3,0,num,748,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_batch_header,,,,,,""
cnab_sicredi_240_cobranca_batch_header_4_7,Lote,Lote de Serviço,4,7,0,num,0,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_batch_header,,,,,,""
cnab_sicredi_240_cobranca_batch_header_8_8,Registro,Tipo de Registro,8,8,0,num,1,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_batch_header,,,,,,""
cnab_sicredi_240_cobranca_segmento_t_1_3,Banco,Código do Banco na Compensação,1,3,0,num,748,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,bank_code,""
cnab_sicredi_240_cobranca_segmento_t_4_7,Lote,Lote de Serviço,4,7,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,batch_code,""
cnab_sicredi_240_cobranca_segmento_t_8_8,Registro,Tipo de Registro,8,8,0,num,3,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,record_type,""
cnab_sicredi_240_cobranca_segmento_t_9_13,Nº do Registro,Nº Sequencial do Registro no Lote,9,13,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,seq_number,""
cnab_sicredi_240_cobranca_segmento_t_14_14,Segmento,Código para Identificar o Segmento,14,14,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,segment,""
cnab_sicredi_240_cobranca_segmento_t_15_15,CNAB,Uso Exclusivo,15,15,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,,""
cnab_sicredi_240_cobranca_segmento_t_16_17,Código de Movimento,Movimento de Retorno,16,17,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,move_type_code,""
cnab_sicredi_240_cobranca_segmento_t_18_22,Agência,Agência do Beneficiário,18,22,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,partner_bank_branch,""
cnab_sicredi_240_cobranca_segmento_t_23_23,DV,DV Agência,23,23,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,,""
cnab_sicredi_240_cobranca_segmento_t_24_35,Conta,Conta Corrente do Beneficiário,24,35,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,partner_bank_account,""
cnab_sicredi_240_cobranca_segmento_t_36_36,DV,DV da Conta Corrente,36,36,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,partner_bank_account_dac,""
cnab_sicredi_240_cobranca_segmento_t_37_37,DV,DV Agência/Conta,37,37,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,,""
cnab_sicredi_240_cobranca_segmento_t_38_57,Nosso Número,Identificação do Título no Banco,38,57,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,own_number,""
cnab_sicredi_240_cobranca_segmento_t_58_58,Carteira,Código da Carteira,58,58,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,,""
cnab_sicredi_240_cobranca_segmento_t_59_73,Nº do Documento,Seu Número,59,73,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,your_number,""
cnab_sicredi_240_cobranca_segmento_t_74_81,Vencimento,Data de Vencimento do Título,74,81,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,"datetime.strptime(content,'%d%m%Y') if content and content.strip() and content != '00000000' else False",due_date,""
cnab_sicredi_240_cobranca_segmento_t_82_96,Valor do Título,Valor Original do Título,82,96,2,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,title_value,""
cnab_sicredi_240_cobranca_segmento_t_97_99,Banco Cobrador,Nº Banco Cobrador,97,99,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,partner_bank_code,""
cnab_sicredi_240_cobranca_segmento_t_100_104,Cooperativa Cobradora,Nº da Cooperativa Cobradora,100,104,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,,""
cnab_sicredi_240_cobranca_segmento_t_105_105,DV,DV,105,105,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,,""
cnab_sicredi_240_cobranca_segmento_t_106_130,Identificação Título,Identificação do Título na Empresa,106,130,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,company_title_identification,""
cnab_sicredi_240_cobranca_segmento_t_131_132,Código da Moeda,09 - Real,131,132,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,currency_type,""
cnab_sicredi_240_cobranca_segmento_t_133_133,Tipo Inscrição,Tipo de Inscrição Pagador,133,133,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,,""
cnab_sicredi_240_cobranca_segmento_t_134_148,Nº Inscrição,Número de Inscrição Pagador,134,148,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,partner_document,""
cnab_sicredi_240_cobranca_segmento_t_149_188,Nome Pagador,Nome do Pagador,149,188,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,partner_name,""
cnab_sicredi_240_cobranca_segmento_t_189_198,Nº Contrato,Número do Contrato,189,198,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,,""
cnab_sicredi_240_cobranca_segmento_t_199_213,Tarifas/Custas,Valor das Tarifas/Custas,199,213,2,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,tariff_charge,""
cnab_sicredi_240_cobranca_segmento_t_214_223,Motivo Ocorrência,Identificação de Rejeições/Tarifas/Liquidação,214,223,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,occurrences,""
cnab_sicredi_240_cobranca_segmento_t_224_240,CNAB,Uso Exclusivo,224,240,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_t,,,,,,""
cnab_sicredi_240_cobranca_segmento_u_1_3,Banco,Código do Banco na Compensação,1,3,0,num,748,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,bank_code,""
cnab_sicredi_240_cobranca_segmento_u_4_7,Lote,Lote de Serviço,4,7,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,batch_code,""
cnab_sicredi_240_cobranca_segmento_u_8_8,Registro,Tipo de Registro,8,8,0,num,3,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,record_type,""
cnab_sicredi_240_cobranca_segmento_u_9_13,Nº do Registro,Nº Sequencial do Registro no Lote,9,13,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,seq_number,""
cnab_sicredi_240_cobranca_segmento_u_14_14,Segmento,Código para Identificar o Segmento,14,14,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,segment,""
cnab_sicredi_240_cobranca_segmento_u_15_15,CNAB,Uso Exclusivo Sicredi,15,15,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,,""
cnab_sicredi_240_cobranca_segmento_u_16_17,Código de Movimento,Código de Movimento de Retorno,16,17,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,move_type_code,""
cnab_sicredi_240_cobranca_segmento_u_18_32,Acréscimos,Valor Juros/Multa/Encargos,18,32,2,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,interest_fee_value,""
cnab_sicredi_240_cobranca_segmento_u_33_47,Desconto,Valor do Desconto,33,47,2,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,discount_value,""
cnab_sicredi_240_cobranca_segmento_u_48_62,Abatimento,Valor do Abatimento,48,62,2,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,rebate_value,""
cnab_sicredi_240_cobranca_segmento_u_63_77,IOF,Valor do IOF,63,77,2,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,iof_value,""
cnab_sicredi_240_cobranca_segmento_u_78_92,Valor Pago,Valor do Pagamento,78,92,2,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,payment_value,""
cnab_sicredi_240_cobranca_segmento_u_93_107,Valor Líquido,Valor Líquido a Ser Creditado,93,107,2,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,,""
cnab_sicredi_240_cobranca_segmento_u_108_122,Outras Despesas,Valor de Despesas do Título,108,122,2,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,,""
cnab_sicredi_240_cobranca_segmento_u_123_137,Outros Créditos,Valor de Créditos do Título,123,137,2,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,other_credits,""
cnab_sicredi_240_cobranca_segmento_u_138_145,Data Ocorrência,Data do Evento,138,145,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,"datetime.strptime(content,'%d%m%Y') if content and content.strip() and content != '00000000' else False",occurrence_date,""
cnab_sicredi_240_cobranca_segmento_u_146_153,Data Crédito,Data da Disponibilização do Crédito,146,153,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,"datetime.strptime(content,'%d%m%Y') if content and content.strip() and content != '00000000' else False",real_payment_date,""
cnab_sicredi_240_cobranca_segmento_u_154_157,Código,Sem preenchimento,154,157,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,,""
cnab_sicredi_240_cobranca_segmento_u_158_165,Data,Sem preenchimento,158,165,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,,""
cnab_sicredi_240_cobranca_segmento_u_166_180,Valor,Sem preenchimento,166,180,2,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,,""
cnab_sicredi_240_cobranca_segmento_u_181_210,Complemento,Sem preenchimento,181,210,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,,""
cnab_sicredi_240_cobranca_segmento_u_211_213,Banco Correspondente,Código do Banco Correspondente,211,213,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,,""
cnab_sicredi_240_cobranca_segmento_u_214_233,Nosso Nº Correspondente,Nosso Número no Banco Correspondente,214,233,0,num,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,,""
cnab_sicredi_240_cobranca_segmento_u_234_240,CNAB,Uso Exclusivo,234,240,0,alpha,,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_segmento_u,,,,,,""
cnab_sicredi_240_cobranca_batch_trailer_1_3,Banco,Código do Banco na Compensação,1,3,0,num,748,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_batch_trailer,,,,,,""
cnab_sicredi_240_cobranca_batch_trailer_4_7,Lote,Lote de Serviço,4,7,0,num,0,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_batch_trailer,,,,,,""
cnab_sicredi_240_cobranca_batch_trailer_8_8,Registro,Tipo de Registro,8,8,0,num,5,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_batch_trailer,,,,,,""
cnab_sicredi_240_cobranca_trailer_1_3,Banco,Código do Banco na Compensação,1,3,0,num,748,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_trailer,,,,,,""
cnab_sicredi_240_cobranca_trailer_4_7,Lote,Lote de Serviço,4,7,0,num,0,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_trailer,,,,,,""
cnab_sicredi_240_cobranca_trailer_8_8,Registro,Tipo de Registro,8,8,0,num,9,l10n_br_cnab_structure.cnab_sicredi_240_cobranca_trailer,,,,,,""
