"id","state_id:id","code","street","street_type","district","l10n_br_city_id:id"
cep_70602900,"l10n_br_base.br_df","70602900","SPO Área Especial s/n","","Setores Complementares","l10n_br_base.city_5564"
cep_70058900,"l10n_br_base.br_df","70058900","Esplanada dos Ministérios Bloco G","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70050902,"l10n_br_base.br_df","70050902","Esplanada dos Ministérios Bloco A 8º Andar","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70636901,"l10n_br_base.br_df","70636901","Granja do Torto","","Granja do Torto","l10n_br_base.city_5564"
cep_70329900,"l10n_br_base.br_df","70329900","SCS Quadra 2 Bloco A Lote 81","","Asa Sul","l10n_br_base.city_5564"
cep_70150907,"l10n_br_base.br_df","70150907","SPP","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70041905,"l10n_br_base.br_df","70041905","SCTN Lote Único","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70049900,"l10n_br_base.br_df","70049900","Esplanada dos Ministérios Bloco Q","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70094901,"l10n_br_base.br_df","70094901","Praça do Buriti Bloco D","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70045900,"l10n_br_base.br_df","70045900","Esplanada dos Ministérios Bloco M","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70150905,"l10n_br_base.br_df","70150905","Praça dos Três Poderes 4º Andar","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70070931,"l10n_br_base.br_df","70070931","SAUS Quadra 1 Bloco E e F","","Asa Sul","l10n_br_base.city_5564"
cep_70040906,"l10n_br_base.br_df","70040906","Esplanada dos Ministérios Bloco K","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70304908,"l10n_br_base.br_df","70304908","SCS Quadra 4 Bloco A Lote 169/177","","Asa Sul","l10n_br_base.city_5564"
cep_70160900,"l10n_br_base.br_df","70160900","Praça dos Três Poderes","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
