"id","state_id:id","code","street","street_type","district","city_id:id"
cep_57305120,"br_al","57305120","Augusto Pereira","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57303765,"br_al","57303765","Antônia Barbosa","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57304495,"br_al","57304495","Manoel Lúcio da Silva","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304590,"br_al","57304590","José Ribeiro","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57302620,"br_al","57302620","José Barbosa de Melo","Rua","Canafístula","l10n_br_data_base.city_1651"
cep_57302621,"br_al","57302621","Sizino Barbosa","Rua","Canafístula","l10n_br_data_base.city_1651"
cep_57302622,"br_al","57302622","Vandilva Lima","Rua","Canafístula","l10n_br_data_base.city_1651"
cep_57302623,"br_al","57302623","Evaldo Martins","Rua","Canafístula","l10n_br_data_base.city_1651"
cep_57302624,"br_al","57302624","João Vieira Sampaio","Rua","Canafístula","l10n_br_data_base.city_1651"
cep_57303650,"br_al","57303650","Estudante Maxziel Barbosa de Oliveira","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57302600,"br_al","57302600","Rita Leão de Melo","Rua","Canafístula","l10n_br_data_base.city_1651"
cep_57304625,"br_al","57304625","Eletricista J. Monteiro da Silva","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304700,"br_al","57304700","Auta Nobre de Magalhães","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304540,"br_al","57304540","Antônio Leite","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304550,"br_al","57304550","Irineu Valeriano Magalhães","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304560,"br_al","57304560","Antônio Leandro","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304465,"br_al","57304465","Santa Catarina","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304580,"br_al","57304580","Lino de Paula Magalhães","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304464,"br_al","57304464","Lino Rodrigues","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304600,"br_al","57304600","Vânia Lima França","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304525,"br_al","57304525","Pereira Magalhães","Praça","Cacimbas","l10n_br_data_base.city_1651"
cep_57304620,"br_al","57304620","Minterio Dandão","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304520,"br_al","57304520","Leite Neto","Rua","Cacimbas","l10n_br_data_base.city_1651"
