"id","name","meaning","start_pos","end_pos","assumed_comma","type","default_value","cnab_line_id/id","notes","sending_dynamic_content","content_source_field","return_dynamic_content","content_dest_field","cnab_group_id/id"
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_66_95","NOME","NOME DA CONCESSIONÁRIA / CONTRIBUINTE","66","95","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","","","cnab_beneficiary_name","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_96_103","DATA VENCTO","DATA DO VENCIMENTO (NOMINAL)","96","103","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","DDMMAAAA","time.strftime(""%d%m%Y"")","ml_maturity_date","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_104_106","MOEDA","TIPO DE MOEDA","104","106","0","","BRL","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","BRL","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_107_121","QUANTIDADE MOEDA","QUANTIDADE DE MOEDA","107","121","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","NOTA 19","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_122_136","VALOR A PAGAR","VALOR PREVISTO DO PAGAMENTO","122","136","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_137_144","DATA PAGAMENTO","DATA DO PAGAMENTO","137","144","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","DDMMAAAA","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_145_159","VALOR PAGO","VALOR DE EFETIVAÇÃO DO PAGAMENTO","145","159","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","Campos que constam apenas no arquivo retorno. Na remessa, devem ser informados com brancos ou zeros, conforme a picture de cada campo.","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_160_162","BRANCOS","COMPLEMENTO DE REGISTRO","160","162","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_163_171","NOTA FISCAL","NÚMERO DA NOTA FISCAL","163","171","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","NOTA 33","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_172_174","BRANCOS","COMPLEMENTO DE REGISTRO","172","174","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_175_194","SEU NÚMERO","N DOCTO ATRIBUÍDO PELA EMPRESA","175","194","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_195_215","BRANCOS","COMPLEMENTO DE REGISTRO","195","215","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_216_230","NOSSO NÚMERO","NÚMERO ATRIBUÍDO PELO BANCO","216","230","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","NOTA 12","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o_231_240","OCORRÊNCIAS","CÓDIGO DE OCORRÊNCIAS P/ RETORNO","231","240","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_segmento_o","NOTA 8","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer_1_3","CÓDIGO DO BANCO","CÓDIGO BANCO NA COMPENSAÇÃO","1","3","0","","001","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer","001","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer_4_7","CÓDIGO DO LOTE","LOTE DE SERVIÇO","4","7","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer","NOTA 3","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer_8_8","TIPO DE REGISTRO","REGISTRO TRAILER DE LOTE","8","8","0","","5","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer_9_17","BRANCOS","COMPLEMENTO DE REGISTRO","9","17","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer_18_23","TOTAL QTDE REGISTROS","QTDE REGISTROS DO LOTE","18","23","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer","NOTA 17","qty_records","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer_24_41","TOTAL VALOR PAGTOS","SOMA VALOR DOS PGTOS DO LOTE","24","41","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer","NOTA 17","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer_42_56","TOTAL QTDE MOEDA","SOMA DA QUANTIDADE DE MOEDA DO LOTE","42","56","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer","NOTA 17","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer_57_230","BRANCOS","COMPLEMENTO DE REGISTRO","57","230","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer_231_240","OCORRÊNCIAS","CÓDIGOS OCORRÊNCIAS P/ RETORNO","231","240","0","","","l10n_br_cnab_structure.cnab_bb_240_conc_tributo_bc_trailer","NOTA 8","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_tributo_sem_bc_header_1_240","CÓDIGO DO BANCO","CÓDIGO BANCO NA COMPENSAÇÃO","1","240","0","num","001","l10n_br_cnab_structure.cnab_bb_240_tributo_sem_bc_header","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_tributo_sem_bc_segmento_n_1_240","CÓDIGO DO BANCO","CÓDIGO BANCO NA COMPENSAÇÃO","1","240","0","num","001","l10n_br_cnab_structure.cnab_bb_240_tributo_sem_bc_segmento_n","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_tributo_sem_bc_segmento_b_1_240","CÓDIGO DO BANCO","CÓDIGO BANCO NA COMPENSAÇÃO","1","240","0","num","001","l10n_br_cnab_structure.cnab_bb_240_tributo_sem_bc_segmento_b","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_tributo_sem_bc_trailer_1_240","CÓDIGO DO BANCO","CÓDIGO BANCO NA COMPENSAÇÃO","1","240","0","num","001","l10n_br_cnab_structure.cnab_bb_240_tributo_sem_bc_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_trailer_1_3","CÓDIGO DO BANCO","CÓDIGO BANCO NA COMPENSAÇÃO","1","3","0","num","001","l10n_br_cnab_structure.cnab_bb_240_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_trailer_4_7","CÓDIGO DO LOTE","LOTE DE SERVIÇO","4","7","0","num","9999","l10n_br_cnab_structure.cnab_bb_240_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_trailer_8_8","TIPO DE REGISTRO","REGISTRO TRAILER DE ARQUIVO","8","8","0","num","9","l10n_br_cnab_structure.cnab_bb_240_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_trailer_9_17","BRANCOS","COMPLEMENTO DE REGISTRO","9","17","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_trailer_18_23","TOTAL QTDE DE LOTES","QTDE LOTES DO ARQUIVO","18","23","0","num","","l10n_br_cnab_structure.cnab_bb_240_trailer","","qty_batches","","","",""
"l10n_br_cnab_structure.cnab_bb_240_trailer_24_29","TOTAL QTDE REGISTROS","QTDE REGISTROS DO ARQUIVO","24","29","0","num","","l10n_br_cnab_structure.cnab_bb_240_trailer","","qty_records","","","",""
"l10n_br_cnab_structure.cnab_bb_240_trailer_30_240","BRANCOS","COMPLEMENTO DE REGISTRO","30","240","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_1_3","CÓDIGO DO BANCO","CÓDIGO DO BANCO","1","3","0","num","033","l10n_br_cnab_structure.cnab_santander_240_header","","","company_partner_bank_id.bank_id.code_bc","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_4_7","LOTE DE SERVIÇO","LOTE DE SERVIÇO","4","7","0","num","0000","l10n_br_cnab_structure.cnab_santander_240_header","G001: Header = 0000","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_8_8","TIPO DE REGISTRO","TIPO DE REGISTRO","8","8","0","num","0","l10n_br_cnab_structure.cnab_santander_240_header","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_9_17","BRANCOS","BRANCOS","9","17","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_header","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_18_18","TIPO INSCRIÇÃO EMPRESA","TIPO INSCRIÇÃO EMPRESA","18","18","0","num","","l10n_br_cnab_structure.cnab_santander_240_header","Nota G023: 1=CPF, 2=CNPJ","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_19_32","NÚMERO INSCRIÇÃO EMPRESA","NÚMERO INSCRIÇÃO EMPRESA","19","32","0","num","","l10n_br_cnab_structure.cnab_santander_240_header","CNPJ/CPF","","company_id.cnpj_cpf","","cnpj_cpf",""
"l10n_br_cnab_structure.cnab_santander_240_header_33_52","CÓDIGO DO CONVÊNIO NO BANCO","CÓDIGO DO CONVÊNIO NO BANCO","33","52","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_header","Nota G009: 033+Agência(s/DV)+Convênio(zeros esq.)","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_53_57","AGÊNCIA CONTA","AGÊNCIA CONTA","53","57","0","num","","l10n_br_cnab_structure.cnab_santander_240_header","Nota G003","","company_partner_bank_id.bra_number","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_58_58","DÍGITO VERIFICADOR AGÊNCIA","DÍGITO VERIFICADOR AGÊNCIA","58","58","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_header","Opcional","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_59_70","NÚMERO CONTA","NÚMERO CONTA","59","70","0","num","","l10n_br_cnab_structure.cnab_santander_240_header","Nota G003","","company_partner_bank_id.acc_number","","bank_acc_number",""
"l10n_br_cnab_structure.cnab_santander_240_header_71_71","DÍGITO VERIFICADOR CONTA","DÍGITO VERIFICADOR CONTA","71","71","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_header","Nota G003","","company_partner_bank_id.acc_number_dig","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_72_72","DÍGITO VERIFICADOR AGÊNCIA/CONTA","DÍGITO VERIFICADOR AGÊNCIA/CONTA","72","72","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_header","Branco","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_73_102","NOME DA EMPRESA","NOME DA EMPRESA","73","102","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_header","Obrigatório","","company_id.legal_name","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_103_132","NOME DO BANCO","NOME DO BANCO","103","132","0","alpha","Banco Santander","l10n_br_cnab_structure.cnab_santander_240_header","","","company_partner_bank_id.bank_id.name","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_133_142","BRANCOS","BRANCOS","133","142","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_header","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_143_143","CÓDIGO REMESSA/RETORNO","CÓDIGO REMESSA/RETORNO","143","143","0","num","1","l10n_br_cnab_structure.cnab_santander_240_header","1=Remessa / 2=Retorno","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_144_151","DATA GERAÇÃO ARQUIVO","DATA GERAÇÃO ARQUIVO","144","151","0","num","","l10n_br_cnab_structure.cnab_santander_240_header","DDMMAAAA","time.strftime(""%d%m%Y"")","","datetime.strptime(content,""%d%m%Y"")","cnab_date_file",""
"l10n_br_cnab_structure.cnab_santander_240_header_152_157","HORA GERAÇÃO ARQUIVO","HORA GERAÇÃO ARQUIVO","152","157","0","num","","l10n_br_cnab_structure.cnab_santander_240_header","HHMMSS","time.strftime(""%H%M%S"")","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_158_163","NÚMERO SEQUENCIAL ARQUIVO","NÚMERO SEQUENCIAL ARQUIVO","158","163","0","num","","l10n_br_cnab_structure.cnab_santander_240_header","Nota G010","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_164_166","NÚMERO VERSÃO LAYOUT","NÚMERO VERSÃO LAYOUT","164","166","0","num","060","l10n_br_cnab_structure.cnab_santander_240_header","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_167_171","DENSIDADE GRAVAÇÃO ARQUIVO","DENSIDADE GRAVAÇÃO ARQUIVO","167","171","0","num","","l10n_br_cnab_structure.cnab_santander_240_header","Opcional","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_172_191","USO RESERVADO BANCO","USO RESERVADO BANCO","172","191","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_header","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_192_211","USO RESERVADO EMPRESA","USO RESERVADO EMPRESA","192","211","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_header","Opcional","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_212_230","BRANCOS","BRANCOS","212","230","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_header","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_header_231_240","OCORRÊNCIAS P/ RETORNO","OCORRÊNCIAS P/ RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_header","Nota G007","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_1_3","CÓDIGO DO BANCO","CÓDIGO DO BANCO","1","3","0","num","033","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","","","company_partner_bank_id.bank_id.code_bc","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_4_7","LOTE DE SERVIÇO","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Nota G001: Sequencial > 0000","seq_batch","","","seq_number",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_8_8","TIPO DE REGISTRO","TIPO DE REGISTRO","8","8","0","num","1","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_9_9","TIPO DE OPERAÇÃO","TIPO DE OPERAÇÃO","9","9","0","alpha","C","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","'C' - Crédito","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_10_11","TIPO DE SERVIÇO","TIPO DE SERVIÇO","10","11","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Nota G015","payment_type_code","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_12_13","FORMA DE LANÇAMENTO","FORMA DE LANÇAMENTO","12","13","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Nota G002","payment_way_code","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_14_16","NÚMERO VERSÃO LOTE","NÚMERO VERSÃO LOTE","14","16","0","num","031","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Nota G031","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_17_17","BRANCOS","BRANCOS","17","17","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Branco","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_18_18","TIPO INSCRIÇÃO EMPRESA","TIPO INSCRIÇÃO EMPRESA","18","18","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Nota G023: 1=CPF, 2=CNPJ","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_19_32","NÚMERO INSCRIÇÃO EMPRESA","NÚMERO INSCRIÇÃO EMPRESA","19","32","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","CNPJ/CPF","","company_id.cnpj_cpf","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_33_52","CÓDIGO DO CONVÊNIO NO BANCO","CÓDIGO DO CONVÊNIO NO BANCO","33","52","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Nota G009","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_53_57","AGÊNCIA CONTA","AGÊNCIA CONTA","53","57","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Nota G003","","company_partner_bank_id.bra_number","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_58_58","DÍGITO VERIFICADOR AGÊNCIA","DÍGITO VERIFICADOR AGÊNCIA","58","58","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Opcional","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_59_70","NÚMERO CONTA","NÚMERO CONTA","59","70","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Nota G003","","company_partner_bank_id.acc_number","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_71_71","DÍGITO VERIFICADOR CONTA","DÍGITO VERIFICADOR CONTA","71","71","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Nota G003","","company_partner_bank_id.acc_number_dig","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_72_72","DÍGITO VERIFICADOR AGÊNCIA/CONTA","DÍGITO VERIFICADOR AGÊNCIA/CONTA","72","72","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Branco","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_73_102","NOME DA EMPRESA","NOME DA EMPRESA","73","102","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Obrigatório","","company_id.legal_name","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_103_142","INFORMAÇÃO 1 - MENSAGEM","INFORMAÇÃO 1 - MENSAGEM","103","142","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Nota G016","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_143_172","ENDEREÇO","ENDEREÇO","143","172","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Opcional","","company_id.street_name","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_173_177","NÚMERO","NÚMERO","173","177","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Opcional","","company_id.street_number","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_178_192","COMPLEMENTO ENDEREÇO","COMPLEMENTO ENDEREÇO","178","192","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Opcional","","company_id.street2","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_193_212","CIDADE","CIDADE","193","212","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Opcional","","company_id.city_id.name","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_213_217","CEP","CEP","213","217","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Opcional","","company_id.zip","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_218_220","COMPLEMENTO CEP","COMPLEMENTO CEP","218","220","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Opcional","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_221_222","ESTADO","ESTADO","221","222","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Opcional","","company_id.state_id.code","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_223_230","BRANCOS","BRANCOS","223","230","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_header_231_240","OCORRÊNCIAS P/ RETORNO","OCORRÊNCIAS P/ RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_header","Nota G007","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_1_3","CÓDIGO DO BANCO","CÓDIGO DO BANCO","1","3","0","num","033","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","","","","","bank_code",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_4_7","LOTE DE SERVIÇO","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G001","seq_batch","","","batch_code",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_8_8","TIPO DE REGISTRO","TIPO DE REGISTRO","8","8","0","num","3","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","","","","","record_type",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_9_13","Nº SEQUENCIAL DO REGISTRO NO LOTE","Nº SEQUENCIAL DO REGISTRO NO LOTE","9","13","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G004","seq_record_detail","","","seq_number",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_14_14","CÓDIGO SEGMENTO REG. DETALHE","CÓDIGO SEGMENTO REG. DETALHE","14","14","0","alpha","A","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","","segment_code","","","segment",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_15_15","TIPO DE MOVIMENTO","TIPO DE MOVIMENTO","15","15","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G011: 0=Inclusão, 3=Estorno(Ret.), 5=Alteração, 8=Inclusão COMPROR, 9=Exclusão","","","","move_type_code",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_16_17","CÓDIGO INSTRUÇÃO MOVIMENTO","CÓDIGO INSTRUÇÃO MOVIMENTO","16","17","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G012","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_18_20","CÓDIGO CÂMARA CENTRALIZADORA","CÓDIGO CÂMARA CENTRALIZADORA","18","20","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G014: 000=CC, 009=Pix, 018=TED CIP, 810=TED STR, 888=TED CIP/STR(s/CódComp)","","cnab_payment_way_id.clearinghouse_code","","centralizing_chamber_code",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_21_23","BANCO FAVORECIDO","BANCO FAVORECIDO","21","23","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Obrigatório","","partner_bank_id.bank_id.code_bc","","partner_bank_code",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_24_28","AGÊNCIA FAVORECIDO","AGÊNCIA FAVORECIDO","24","28","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G003: Zeros p/ OP em toda rede, Obrigatório p/ Caixa, Opcional p/ TED FI/JUD, Zeros p/ Cta Pagamento","","partner_bank_id.bra_number","","partner_bank_branch",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_29_29","DÍGITO VERIFICADOR AGÊNCIA","DÍGITO VERIFICADOR AGÊNCIA","29","29","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Branco. Nota G003","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_30_41","CONTA FAVORECIDO","CONTA FAVORECIDO","30","41","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G003: Opcional p/ TED FI/JUD, Zeros p/ Cta Pagamento","","partner_bank_id.acc_number","","partner_bank_account",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_42_42","DÍGITO VERIFICADOR CONTA","DÍGITO VERIFICADOR CONTA","42","42","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G003: '0' se letra, Branco p/ Cta Pagamento","","partner_bank_id.acc_number_dig","","partner_bank_account_dac",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_43_43","DÍGITO VERIFICADOR AGÊNCIA/CONTA","DÍGITO VERIFICADOR AGÊNCIA/CONTA","43","43","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G003: 2º DV se houver, senão Branco. Branco p/ Cta Pagamento","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_44_73","NOME DO FAVORECIDO","NOME DO FAVORECIDO","44","73","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Obrigatório","","cnab_beneficiary_name","","partner_name",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_74_93","Nº DOCTO ATRIBUÍDO PELO CLIENTE","Nº DOCTO ATRIBUÍDO PELO CLIENTE","74","93","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G006 (Seu Número)","","name","","your_number",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_94_101","DATA DE PAGTO","DATA DE PAGTO","94","101","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","DDMMAAAA","content.strftime(""%d%m%Y"") if content else time.strftime(""%d%m%Y"")","date","datetime.strptime(content,""%d%m%Y"") if content != ""00000000"" else False","expected_payment_date",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_102_104","TIPO DA MOEDA","TIPO DA MOEDA","102","104","0","alpha","BRL","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G005: 'BRL'","","","","currency_type",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_105_119","QUANTIDADE MOEDA","QUANTIDADE MOEDA","105","119","5","num","0","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Zeros","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_120_134","VALOR DO PAGTO","VALOR DO PAGTO","120","134","2","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Obrigatório","","amount_currency","","title_value",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_135_154","Nº DOCTO ATRIBUÍDO PELO BANCO","Nº DOCTO ATRIBUÍDO PELO BANCO","135","154","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G017 (Nosso Número)","","","","own_number",""
