"id","state_id:id","code","street","street_type","district","l10n_br_city_id:id","country_id:id"
"cep_64007620","l10n_br_base.br_pi","64007620","Babaçu","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007420","l10n_br_base.br_pi","64007420","Risoleta Neves","Vila","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64007640","l10n_br_base.br_pi","64007640","Irmã Cândida","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007650","l10n_br_base.br_pi","64007650","Motorista Genésio Carvalho","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64007660","l10n_br_base.br_pi","64007660","Justino Rufino","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007675","l10n_br_base.br_pi","64007675","Jonas Fernando Sepúlveda Lima","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007685","l10n_br_base.br_pi","64007685","Dois","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007800","l10n_br_base.br_pi","64007800","Itaperu","Conjunto","Itaperu","l10n_br_base.city_881","base.br"
"cep_64008010","l10n_br_base.br_pi","64008010","Mestre João Isidoro França","Alameda","Poti Velho","l10n_br_base.city_881","base.br"
"cep_64008020","l10n_br_base.br_pi","64008020","Sapucaia","Rua","Poti Velho","l10n_br_base.city_881","base.br"
"cep_64008070","l10n_br_base.br_pi","64008070","Francisco Rodrigues Filho","Rua","Alto Alegre","l10n_br_base.city_881","base.br"
"cep_64008350","l10n_br_base.br_pi","64008350","Manoel Teodoro","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008260","l10n_br_base.br_pi","64008260","Miguel Alves","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64008270","l10n_br_base.br_pi","64008270","Santarém","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64008060","l10n_br_base.br_pi","64008060","Quartzo","Rua","Alto Alegre","l10n_br_base.city_881","base.br"
"cep_64008290","l10n_br_base.br_pi","64008290","Dom Avelar","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008050","l10n_br_base.br_pi","64008050","Diadema","Rua","Poti Velho","l10n_br_base.city_881","base.br"
"cep_64008310","l10n_br_base.br_pi","64008310","Batalha do Jenipapo","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008320","l10n_br_base.br_pi","64008320","Bertolínia","Rua","Bom Jesus","l10n_br_base.city_881","base.br"
"cep_64007450","l10n_br_base.br_pi","64007450","Severo Eulálio","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64008340","l10n_br_base.br_pi","64008340","Filipinas","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64004430","l10n_br_base.br_pi","64004430","Zuca Lopes","Rua","Alvorada","l10n_br_base.city_881","base.br"
"cep_64008360","l10n_br_base.br_pi","64008360","Dom Miguel Câmara","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008370","l10n_br_base.br_pi","64008370","Benedito José Filho","Rua","Bom Jesus","l10n_br_base.city_881","base.br"
"cep_64008380","l10n_br_base.br_pi","64008380","Paulo de Tarso","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008390","l10n_br_base.br_pi","64008390","Pedreira","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64007400","l10n_br_base.br_pi","64007400","José de Freitas","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64008280","l10n_br_base.br_pi","64008280","Padre Anchieta","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64007630","l10n_br_base.br_pi","64007630","Bariri","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007520","l10n_br_base.br_pi","64007520","Félix Aires","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64008330","l10n_br_base.br_pi","64008330","Eudes Pereira","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64003846","l10n_br_base.br_pi","64003846","José Nati","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64004450","l10n_br_base.br_pi","64004450","Gaston de Greslan","Rua","Alvorada","l10n_br_base.city_881","base.br"
"cep_64003790","l10n_br_base.br_pi","64003790","do Gari","Praça","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003800","l10n_br_base.br_pi","64003800","São Paulo","Rua","Acarape","l10n_br_base.city_881","base.br"
"cep_64003810","l10n_br_base.br_pi","64003810","Nilo Correia Lima","Rua","Acarape","l10n_br_base.city_881","base.br"
"cep_64003820","l10n_br_base.br_pi","64003820","Jorge Cury","Rua","Acarape","l10n_br_base.city_881","base.br"
"cep_64003730","l10n_br_base.br_pi","64003730","José de Castro","Rua","Mafrense","l10n_br_base.city_881","base.br"
"cep_64003840","l10n_br_base.br_pi","64003840","Paraná","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003770","l10n_br_base.br_pi","64003770","Comandante Helvécio","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003844","l10n_br_base.br_pi","64003844","João Borges do Nascimento","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003760","l10n_br_base.br_pi","64003760","José Sales Costa","Rua","Acarape","l10n_br_base.city_881","base.br"
"cep_64003850","l10n_br_base.br_pi","64003850","Minas Gerais","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003860","l10n_br_base.br_pi","64003860","Residencial Lagoa Azul","Conjunto","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003865","l10n_br_base.br_pi","64003865","Ipiranga","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003870","l10n_br_base.br_pi","64003870","Mineral","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003880","l10n_br_base.br_pi","64003880","Seis de Julho","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64004000","l10n_br_base.br_pi","64004000","Boa Esperança","Avenida","Mafrense","l10n_br_base.city_881","base.br"
"cep_64004005","l10n_br_base.br_pi","64004005","Eunice de Jesus Lima","Rua","Mafrense","l10n_br_base.city_881","base.br"
"cep_64004015","l10n_br_base.br_pi","64004015","Francisco Pimentel Cunha","Rua","Mafrense","l10n_br_base.city_881","base.br"
"cep_64003720","l10n_br_base.br_pi","64003720","Sergipe","Rua","Pirajá","l10n_br_base.city_881","base.br"
"cep_64005460","l10n_br_base.br_pi","64005460","Gabriel Dionísio","Rua","Nova Brasília","l10n_br_base.city_881","base.br"
"cep_64004360","l10n_br_base.br_pi","64004360","Itamaraty","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64005520","l10n_br_base.br_pi","64005520","Beco-02","Rua","Mafrense","l10n_br_base.city_881","base.br"
"cep_64005450","l10n_br_base.br_pi","64005450","São Joaquim","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64005452","l10n_br_base.br_pi","64005452","Furquilha","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64005453","l10n_br_base.br_pi","64005453","Alferes Deodato Costa Veloso","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64005454","l10n_br_base.br_pi","64005454","Jussara","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64005456","l10n_br_base.br_pi","64005456","Mangaratiba","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64003780","l10n_br_base.br_pi","64003780","Alberoni Lemos","Rua","Acarape","l10n_br_base.city_881","base.br"
"cep_64005458","l10n_br_base.br_pi","64005458","Marrecas","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64007560","l10n_br_base.br_pi","64007560","José Milton Area Leão","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64005470","l10n_br_base.br_pi","64005470","Professor Artur Furtado","Rua","Nova Brasília","l10n_br_base.city_881","base.br"
"cep_64005490","l10n_br_base.br_pi","64005490","Angico","Rua","Mafrense","l10n_br_base.city_881","base.br"
"cep_64005375","l10n_br_base.br_pi","64005375","Dois","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64005435","l10n_br_base.br_pi","64005435","Caldeirão","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64003842","l10n_br_base.br_pi","64003842","Engenheiro Luis Martins Borges","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64004020","l10n_br_base.br_pi","64004020","Raimundo Pinheiro Machado","Rua","Mafrense","l10n_br_base.city_881","base.br"
"cep_64003740","l10n_br_base.br_pi","64003740","Bahia","Avenida","Pirajá","l10n_br_base.city_881","base.br"
"cep_64003750","l10n_br_base.br_pi","64003750","Espírito Santo","Rua","Acarape","l10n_br_base.city_881","base.br"
"cep_64005457","l10n_br_base.br_pi","64005457","Caiçara","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64004310","l10n_br_base.br_pi","64004310","Cynthia Portella","Conjunto","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003700","l10n_br_base.br_pi","64003700","Centenário","Avenida","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64003710","l10n_br_base.br_pi","64003710","Paranaguá","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64003595","l10n_br_base.br_pi","64003595","Manoel da Silva","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64004011","l10n_br_base.br_pi","64004011","Fabiano Vieira Silva","Rua","Mafrense","l10n_br_base.city_881","base.br"
"cep_64004270","l10n_br_base.br_pi","64004270","Presidente Lincoln","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64004275","l10n_br_base.br_pi","64004275","Cinco","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64004280","l10n_br_base.br_pi","64004280","Júlio Vieira","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003830","l10n_br_base.br_pi","64003830","Chico Doca","Rua","Acarape","l10n_br_base.city_881","base.br"
"cep_64004295","l10n_br_base.br_pi","64004295","Conceição Vieira","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003670","l10n_br_base.br_pi","64003670","Lili Lopes","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64004320","l10n_br_base.br_pi","64004320","Cíntia Portela","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64004330","l10n_br_base.br_pi","64004330","Fiscal José de Castro","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64004240","l10n_br_base.br_pi","64004240","Professor José Nelson","Rua","Alvorada","l10n_br_base.city_881","base.br"
"cep_64004350","l10n_br_base.br_pi","64004350","Tucumã","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64004230","l10n_br_base.br_pi","64004230","Estevam Nonato de Sousa","Rua","Alvorada","l10n_br_base.city_881","base.br"
"cep_64004370","l10n_br_base.br_pi","64004370","Zubambi","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64004410","l10n_br_base.br_pi","64004410","Professor Ludovico Schgwennhagen","Rua","Alvorada","l10n_br_base.city_881","base.br"
"cep_64007610","l10n_br_base.br_pi","64007610","Jonas Fernandes","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64004290","l10n_br_base.br_pi","64004290","São José","Rua","Matadouro","l10n_br_base.city_881","base.br"
"cep_64003735","l10n_br_base.br_pi","64003735","José Luís de Castro","Rua","Marquês de Paranaguá","l10n_br_base.city_881","base.br"
"cep_64004440","l10n_br_base.br_pi","64004440","Vereador Antônio Alves Monteiro","Rua","Alvorada","l10n_br_base.city_881","base.br"
"cep_64005720","l10n_br_base.br_pi","64005720","Doroteu José da Silva","Rua","Poti Velho","l10n_br_base.city_881","base.br"
"cep_64003510","l10n_br_base.br_pi","64003510","Professora Lídia Cunha","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64003520","l10n_br_base.br_pi","64003520","Torquato Araújo","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64003530","l10n_br_base.br_pi","64003530","Primavera I","Conjunto","Primavera","l10n_br_base.city_881","base.br"
"cep_64003560","l10n_br_base.br_pi","64003560","Helvídio Nunes","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64003570","l10n_br_base.br_pi","64003570","Onze de Agosto","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64003580","l10n_br_base.br_pi","64003580","Alagoas","Rua","Pirajá","l10n_br_base.city_881","base.br"
"cep_64003690","l10n_br_base.br_pi","64003690","Santana","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64003591","l10n_br_base.br_pi","64003591","José Conrado de Andrade","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64003680","l10n_br_base.br_pi","64003680","Rio de Janeiro","Avenida","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64003600","l10n_br_base.br_pi","64003600","Petrônio Portella","Avenida","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64004021","l10n_br_base.br_pi","64004021","Josino Bibiano de Sousa","Rua","Mafrense","l10n_br_base.city_881","base.br"
"cep_64003620","l10n_br_base.br_pi","64003620","Mário Basílio","Praça","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64003630","l10n_br_base.br_pi","64003630","Ipase Velho","Conjunto","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64003640","l10n_br_base.br_pi","64003640","Dourado","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64003650","l10n_br_base.br_pi","64003650","Conquista","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64003660","l10n_br_base.br_pi","64003660","Atalaia","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64003610","l10n_br_base.br_pi","64003610","Galileu Borges de Oliveira","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64003590","l10n_br_base.br_pi","64003590","João Agrícola","Praça","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64007180","l10n_br_base.br_pi","64007180","Waldemar Cravier","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64005790","l10n_br_base.br_pi","64005790","Juscelino de Sousa Lima","Rua","Mafrense","l10n_br_base.city_881","base.br"
"cep_64006450","l10n_br_base.br_pi","64006450","Mário Faustino","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64007070","l10n_br_base.br_pi","64007070","Gurupi","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64007080","l10n_br_base.br_pi","64007080","Aurora","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64007090","l10n_br_base.br_pi","64007090","Dezessete de Janeiro","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64007140","l10n_br_base.br_pi","64007140","João Pires Barbosa","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64007150","l10n_br_base.br_pi","64007150","Roraima","Avenida","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64006050","l10n_br_base.br_pi","64006050","Ipase Novo","Conjunto","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64007170","l10n_br_base.br_pi","64007170","João Paulo II","Conjunto","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64006200","l10n_br_base.br_pi","64006200","Barras","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007220","l10n_br_base.br_pi","64007220","Felipe Camarão","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64007060","l10n_br_base.br_pi","64007060","Anápolis","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64007250","l10n_br_base.br_pi","64007250","Território Fernando de Noronha","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64007055","l10n_br_base.br_pi","64007055","Irmã Dulce","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64007270","l10n_br_base.br_pi","64007270","Raimundo Soares Cordeiro","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64007280","l10n_br_base.br_pi","64007280","Assis Nogueira","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64007310","l10n_br_base.br_pi","64007310","Comandante Petit","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007320","l10n_br_base.br_pi","64007320","Cristal","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007160","l10n_br_base.br_pi","64007160","Eduardo Oliveira","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64006090","l10n_br_base.br_pi","64006090","Francisco Sampaio","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64008030","l10n_br_base.br_pi","64008030","Pescador Raimundo Salvino","Avenida","Poti Velho","l10n_br_base.city_881","base.br"
"cep_64005830","l10n_br_base.br_pi","64005830","Mário Augusto Freitas","Rua","Poti Velho","l10n_br_base.city_881","base.br"
"cep_64005850","l10n_br_base.br_pi","64005850","Desembargador Flávio Furtado","Rua","Poti Velho","l10n_br_base.city_881","base.br"
"cep_64006010","l10n_br_base.br_pi","64006010","Santos Dumont","Praça","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64006030","l10n_br_base.br_pi","64006030","da Fab","Vila","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64006040","l10n_br_base.br_pi","64006040","Darci Bastos","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64006230","l10n_br_base.br_pi","64006230","Particular","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007260","l10n_br_base.br_pi","64007260","Rosemery Santos","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64006470","l10n_br_base.br_pi","64006470","Trindade Júnior","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64007350","l10n_br_base.br_pi","64007350","Gonçalves Ledo","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64006130","l10n_br_base.br_pi","64006130","Primavera II","Conjunto","Primavera","l10n_br_base.city_881","base.br"
"cep_64006140","l10n_br_base.br_pi","64006140","Alto Longá","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64006150","l10n_br_base.br_pi","64006150","Asteróides","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64006160","l10n_br_base.br_pi","64006160","Altos","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64006170","l10n_br_base.br_pi","64006170","Hum","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64006175","l10n_br_base.br_pi","64006175","Vinte e Nove de Maio","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64006180","l10n_br_base.br_pi","64006180","Amarante","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64006190","l10n_br_base.br_pi","64006190","Benfica","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64006065","l10n_br_base.br_pi","64006065","José Soares Ferry","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64120000","l10n_br_base.br_pi","64120000",,,,"l10n_br_base.city_882","base.br"
"cep_64006680","l10n_br_base.br_pi","64006680","Santo Antônio","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006700","l10n_br_base.br_pi","64006700","Centenário","Avenida","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64007010","l10n_br_base.br_pi","64007010","Crato","Travessa","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64007020","l10n_br_base.br_pi","64007020","Vinte de Novembro","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007025","l10n_br_base.br_pi","64007025","Raimundo Barbosa de Araújo","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007030","l10n_br_base.br_pi","64007030","Vinte e Quatro de Abril","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007040","l10n_br_base.br_pi","64007040","Vinte e Três de Outubro","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007330","l10n_br_base.br_pi","64007330","Monsenhor Mateus","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64006610","l10n_br_base.br_pi","64006610","São João Batista","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64005730","l10n_br_base.br_pi","64005730","Interventor Teodoro Sobral","Rua","Mafrense","l10n_br_base.city_881","base.br"
"cep_64860000","l10n_br_base.br_pi","64860000",,,,"l10n_br_base.city_883","base.br"
"cep_64300000","l10n_br_base.br_pi","64300000",,,,"l10n_br_base.city_884","base.br"
"cep_64773000","l10n_br_base.br_pi","64773000",,,,"l10n_br_base.city_885","base.br"
"cep_64525000","l10n_br_base.br_pi","64525000",,,,"l10n_br_base.city_886","base.br"
"cep_64568000","l10n_br_base.br_pi","64568000",,,,"l10n_br_base.city_887","base.br"
"cep_64688000","l10n_br_base.br_pi","64688000",,,,"l10n_br_base.city_888","base.br"
"cep_64548000","l10n_br_base.br_pi","64548000",,,,"l10n_br_base.city_889","base.br"
"cep_64000710","l10n_br_base.br_pi","64000710","Mato Grosso","Rua","Cabral","l10n_br_base.city_881","base.br"
"cep_64007050","l10n_br_base.br_pi","64007050","Guaporé","Rua","Aeroporto","l10n_br_base.city_881","base.br"
"cep_64006520","l10n_br_base.br_pi","64006520","Florestal","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64005780","l10n_br_base.br_pi","64005780","Agrimensor Boa Vista","Rua","Mafrense","l10n_br_base.city_881","base.br"
"cep_64007360","l10n_br_base.br_pi","64007360","Sebastião Barbosa","Rua","Real Copagri","l10n_br_base.city_881","base.br"
"cep_64007370","l10n_br_base.br_pi","64007370","Osasco","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64007380","l10n_br_base.br_pi","64007380","Trindade","Vila","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64007230","l10n_br_base.br_pi","64007230","Fagundes Varela","Rua","Primavera","l10n_br_base.city_881","base.br"
"cep_64006640","l10n_br_base.br_pi","64006640","Manoel Learte","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006480","l10n_br_base.br_pi","64006480","Vera Neto","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006490","l10n_br_base.br_pi","64006490","Raimundo Alcântara","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006670","l10n_br_base.br_pi","64006670","Emanuel Liart","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006510","l10n_br_base.br_pi","64006510","Corrente","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006660","l10n_br_base.br_pi","64006660","Adalberto Santos","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006530","l10n_br_base.br_pi","64006530","Doutor Milton Area Leão","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006540","l10n_br_base.br_pi","64006540","Padre Josino","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006550","l10n_br_base.br_pi","64006550","Fronteira","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006560","l10n_br_base.br_pi","64006560","Biafra","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006600","l10n_br_base.br_pi","64006600","Vinícius de Morais","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64007065","l10n_br_base.br_pi","64007065","Ipê I","Conjunto","Primavera","l10n_br_base.city_881","base.br"
"cep_64006620","l10n_br_base.br_pi","64006620","Ceci","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64007340","l10n_br_base.br_pi","64007340","Y","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64006500","l10n_br_base.br_pi","64006500","João Paulo II","Rua","Água Mineral","l10n_br_base.city_881","base.br"
"cep_64008470","l10n_br_base.br_pi","64008470","Professor Luís Sabino","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64005810","l10n_br_base.br_pi","64005810","Desembargador Vaz da Costa","Rua","Poti Velho","l10n_br_base.city_881","base.br"
"cep_64009300","l10n_br_base.br_pi","64009300","Manoel Bandeira","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64009305","l10n_br_base.br_pi","64009305","Tiradentes","Residencial","Memorare","l10n_br_base.city_881","base.br"
"cep_64009310","l10n_br_base.br_pi","64009310","Bernardo Silva Filho","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64003500","l10n_br_base.br_pi","64003500","Pernambuco","Rua","Pirajá","l10n_br_base.city_881","base.br"
"cep_64009225","l10n_br_base.br_pi","64009225","Manuel Marques Furtado","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64009030","l10n_br_base.br_pi","64009030","Projetada","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64009270","l10n_br_base.br_pi","64009270","Vila Rica","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008450","l10n_br_base.br_pi","64008450","Professor Edgar Tito","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64009260","l10n_br_base.br_pi","64009260","Nossa Senhora dos Remédios","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008500","l10n_br_base.br_pi","64008500","Professor Júlio Fontenelle","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008520","l10n_br_base.br_pi","64008520","Professor Oscar Clark","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008540","l10n_br_base.br_pi","64008540","Projetada","Rua","Olarias","l10n_br_base.city_881","base.br"
"cep_64008550","l10n_br_base.br_pi","64008550","Narciso Correa Lima","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008570","l10n_br_base.br_pi","64008570","Professor Edson Cunha","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008600","l10n_br_base.br_pi","64008600","Radialista Jackson Moreira","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64008620","l10n_br_base.br_pi","64008620","Professor Cazuza Avelino","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64009135","l10n_br_base.br_pi","64009135","Manoel Barros","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64008430","l10n_br_base.br_pi","64008430","Araguacema","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64009200","l10n_br_base.br_pi","64009200","Crisipo Aguiar","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64005432","l10n_br_base.br_pi","64005432","Califórnia","Rua","São Joaquim","l10n_br_base.city_881","base.br"
"cep_64009235","l10n_br_base.br_pi","64009235","Manoel Pereira dos Santos","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64008400","l10n_br_base.br_pi","64008400","Engenheiro Alves Noronha","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64009140","l10n_br_base.br_pi","64009140","Bahamas","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64009150","l10n_br_base.br_pi","64009150","Milton Aguiar","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64009160","l10n_br_base.br_pi","64009160","Orion","Rua","Itaperu","l10n_br_base.city_881","base.br"
"cep_64009170","l10n_br_base.br_pi","64009170","Alegria","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64009280","l10n_br_base.br_pi","64009280","Engenheiro Miguel Furtado Bacelar","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64009190","l10n_br_base.br_pi","64009190","Esmeralda","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64009040","l10n_br_base.br_pi","64009040","Castro Alves","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64009210","l10n_br_base.br_pi","64009210","Dez","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
"cep_64009220","l10n_br_base.br_pi","64009220","Antônio Seabra","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64009130","l10n_br_base.br_pi","64009130","Havaí","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64009230","l10n_br_base.br_pi","64009230","Bom Jesus","Rua","Memorare","l10n_br_base.city_881","base.br"
"cep_64009120","l10n_br_base.br_pi","64009120","Vaticano","Rua","Buenos Aires","l10n_br_base.city_881","base.br"
