id,code,name
174,202105,"Engenheiro mecatrônico"
175,203025,"Pesquisador em biologia vegetal"
176,203020,"Pesquisador em biologia humana"
177,203015,"Pesquisador em biologia de microorganismos e parasitas"
178,203010,"Pesquisador em biologia animal"
179,203005,"Pesquisador em biologia ambiental"
180,203120,"Pesquisador em matemática"
181,203125,"Pesquisador em química"
182,203115,"Pesquisador em física"
183,203110,"Pesquisador em ciências da terra e meio ambiente"
184,203105,"Pesquisador em ciências da computação e informática"
185,203225,"Pesquisador de engenharia metalúrgica"
186,203220,"Pesquisador de engenharia mecânica"
187,203215,"Pesquisador de engenharia elétrica e eletrônica"
188,203205,"Pesquisador de engenharia civil"
189,203230,"Pesquisador de engenharia química"
190,203210,"Pesquisador de engenharia e tecnologia (outras áreas da engenharia)"
191,203320,"Pesquisador em saúde coletiva"
192,203315,"Pesquisador em medicina veterinária"
193,203310,"Pesquisador de medicina básica"
194,203305,"Pesquisador de clínica médica"
195,203410,"Pesquisador em ciências da pesca e aqüicultura"
196,203415,"Pesquisador em ciências da zootecnia"
197,203420,"Pesquisador em ciências florestais"
198,203405,"Pesquisador em ciências agronômicas"
199,203510,"Pesquisador em economia"
200,203515,"Pesquisador em ciências da educação"
201,203520,"Pesquisador em história"
202,203525,"Pesquisador em psicologia"
203,203505,"Pesquisador em ciências sociais e humanas"
204,204105,"Perito criminal"
205,211120,"Matemático aplicado"
206,211105,"Atuário"
207,211110,"Especialista em pesquisa operacional"
208,211115,"Matemático"
209,211205,"Estatístico"
210,211215,"Estatístico teórico"
211,211210,"Estatístico (estatística aplicada)"
212,212215,"Engenheiros de sistemas operacionais em computação"
213,212210,"Engenheiro de equipamentos em computação"
214,212205,"Engenheiro de aplicativos em computação"
215,212305,"Administrador de banco de dados"
216,212310,"Administrador de redes"
217,212315,"Administrador de sistemas operacionais"
218,212320,"Administrador em segurança da informação"
219,212405,"Analista de desenvolvimento de sistemas"
220,212410,"Analista de redes e de comunicação de dados"
221,212415,"Analista de sistemas de automação"
222,212420,"Analista de suporte computacional"
223,213125,"Físico (estatística e matemática)"
224,213145,"Físico (materiais)"
225,213150,"Físico (medicina)"
226,213155,"Físico (nuclear e reatores)"
227,213160,"Físico (óptica)"
228,213165,"Físico (partículas e campos)"
229,213115,"Físico (atômica e molecular)"
230,213120,"Físico (cosmologia)"
231,213130,"Físico (fluidos)"
232,213135,"Físico (instrumentação)"
233,213140,"Físico (matéria condensada)"
234,213170,"Físico (plasma)"
235,213175,"Físico (térmica)"
236,213105,"Físico"
237,213110,"Físico (acústica)"
238,213210,"Químico industrial"
239,213205,"Químico"
240,213215,"Tecnólogo em processos químicos"
241,213305,"Astrônomo"
242,213315,"Meteorologista"
243,213310,"Geofísico espacial"
244,213425,"Hidrogeólogo"
245,213420,"Geoquímico"
246,213415,"Geofísico"
247,213405,"Geólogo"
248,213410,"Geólogo de engenharia"
249,213440,"Oceanógrafo"
250,213435,"Petrógrafo"
251,213430,"Paleontólogo"
252,214010,"Tecnólogo em meio ambiente"
253,214005,"Engenheiro ambiental"
254,214120,"Arquiteto paisagista"
255,214115,"Arquiteto de patrimônio"
256,214110,"Arquiteto de interiores"
257,214105,"Arquiteto de edificações"
258,214130,"Urbanista"
259,214125,"Arquiteto urbanista"
260,214245,"Engenheiro civil (pontes e viadutos)"
261,214250,"Engenheiro civil (portos e vias navegáveis)"
262,214255,"Engenheiro civil (rodovias)"
263,214260,"Engenheiro civil (saneamento)"
264,214265,"Engenheiro civil (túneis)"
265,214270,"Engenheiro civil (transportes e trânsito)"
266,214240,"Engenheiro civil (hidráulica)"
267,214235,"Engenheiro civil (hidrologia)"
268,214230,"Engenheiro civil (geotécnia)"
269,214225,"Engenheiro civil (ferrovias e metrovias)"
270,214280,"Tecnólogo em construção civil"
271,214215,"Engenheiro civil (edificações)"
272,214210,"Engenheiro civil (aeroportos)"
273,214205,"Engenheiro civil"
274,214220,"Engenheiro civil (estruturas metálicas)"
275,214365,"Tecnólogo em eletrônica"
276,214370,"Tecnólogo em telecomunicações"
277,214305,"Engenheiro eletricista"
278,214310,"Engenheiro eletrônico"
279,214315,"Engenheiro eletricista de manutenção"
280,214320,"Engenheiro eletricista de projetos"
281,214325,"Engenheiro eletrônico de manutenção"
282,214330,"Engenheiro eletrônico de projetos"
283,214335,"Engenheiro de manutenção de telecomunicações"
284,214340,"Engenheiro de telecomunicações"
285,214345,"Engenheiro projetista de telecomunicações"
286,214350,"Engenheiro de redes de comunicação"
287,214355,"Engenheiro de controle e automação"
288,214360,"Tecnólogo em eletricidade"
289,214430,"Engenheiro naval"
290,214420,"Engenheiro mecânico industrial"
291,214415,"Engenheiro mecânico (energia nuclear)"
292,214410,"Engenheiro mecânico automotivo"
293,214405,"Engenheiro mecânico"
294,214425,"Engenheiro aeronáutico"
295,214435,"Tecnólogo em fabricação mecânica"
296,214510,"Engenheiro químico (indústria química)"
297,214530,"Engenheiro químico (utilidades e meio ambiente)"
298,214525,"Engenheiro químico (petróleo e borracha)"
299,214505,"Engenheiro químico"
300,214535,"Tecnólogo em produção sulcroalcooleira"
301,214515,"Engenheiro químico (mineração"
302,214520,"Engenheiro químico (papel e celulose)"
303,214615,"Tecnólogo em metalurgia"
304,214605,"Engenheiro de materiais"
305,214610,"Engenheiro metalurgista"
306,214750,"Tecnólogo em rochas ornamentais"
307,214745,"Tecnólogo em petróleo e gás"
308,214740,"Engenheiro de minas (projeto)"
309,214735,"Engenheiro de minas (processo)"
310,214730,"Engenheiro de minas (planejamento)"
311,214725,"Engenheiro de minas (pesquisa mineral)"
312,214720,"Engenheiro de minas (lavra subterrânea)"
313,214715,"Engenheiro de minas (lavra a céu aberto)"
314,214705,"Engenheiro de minas"
315,214710,"Engenheiro de minas (beneficiamento)"
316,214805,"Engenheiro agrimensor"
317,214810,"Engenheiro cartógrafo"
318,214910,"Engenheiro de controle de qualidade"
319,214920,"Engenheiro de riscos"
320,214925,"Engenheiro de tempos e movimentos"
321,214930,"Tecnólogo em produção industrial"
322,214905,"Engenheiro de produção"
323,214935,"Tecnólogo em segurança do trabalho"
324,214915,"Engenheiro de segurança do trabalho"
325,215145,"Prático de portos da marinha mercante"
326,215140,"Oficial de quarto de navegação da marinha mercante"
327,215135,"Inspetor naval"
328,215150,"Vistoriador naval"
329,215130,"Inspetor de terminal"
330,215110,"Capitão de manobra da marinha mercante"
331,215115,"Comandante da marinha mercante"
332,215120,"Coordenador de operações de combate à poluição no meio aquaviário"
333,215125,"Imediato da marinha mercante"
334,215105,"Agente de manobra e docagem"
335,215220,"Superintendente técnico no transporte aquaviário"
336,215215,"Segundo oficial de máquinas da marinha mercante"
337,215205,"Oficial superior de máquinas da marinha mercante"
338,215210,"Primeiro oficial de máquinas da marinha mercante"
339,215305,"Piloto de aeronaves"
340,215310,"Piloto de ensaios em vôo"
341,215315,"Instrutor de vôo"
342,221105,"Biólogo"
343,221205,"Biomédico"
344,222120,"Engenheiro florestal"
345,222115,"Engenheiro de pesca"
346,222110,"Engenheiro agrônomo"
347,222105,"Engenheiro agrícola"
348,222215,"Tecnólogo em alimentos"
349,222205,"Engenheiro de alimentos"
350,223224,"Cirurgião dentista - implantodontista"
351,223228,"Cirurgião dentista - odontogeriatra"
352,223232,"Cirurgião dentista - odontologista legal"
353,223236,"Cirurgião dentista - odontopediatra"
354,223240,"Cirurgião dentista - ortopedista e ortodontista"
355,223244,"Cirurgião dentista - patologista bucal"
356,223248,"Cirurgião dentista - periodontista"
357,223252,"Cirurgião dentista - protesiólogo bucomaxilofacial"
358,223256,"Cirurgião dentista - protesista"
359,223260,"Cirurgião dentista - radiologista"
360,223264,"Cirurgião dentista - reabilitador oral"
361,223268,"Cirurgião dentista - traumatologista bucomaxilofacial"
362,223272,"Cirurgião dentista de saúde coletiva"
363,223276,"Cirurgião dentista - odontologia do trabalho"
364,223280,"Cirurgião dentista - dentística"
365,223216,"Cirurgião dentista - epidemiologista"
366,223212,"Cirurgião dentista - endodontista"
367,223208,"Cirurgião dentista - clínico geral"
368,223204,"Cirurgião dentista - auditor"
369,223288,"Cirurgião dentista - odontologia para pacientes com necessidades especiais"
370,223293,"Cirurgião-dentista da estratégia de saúde da família"
371,223284,"Cirurgião dentista - disfunção temporomandibular e dor orofacial"
372,223220,"Cirurgião dentista - estomatologista"
373,223305,"Médico veterinário"
374,223310,"Zootecnista"
375,223405,"Farmacêutico"
376,223410,"Farmacêutico bioquímico"
377,223515,"Enfermeiro de bordo"
378,223520,"Enfermeiro de centro cirúrgico"
379,223525,"Enfermeiro de terapia intensiva"
380,223530,"Enfermeiro do trabalho"
381,223535,"Enfermeiro nefrologista"
382,223540,"Enfermeiro neonatologista"
383,223545,"Enfermeiro obstétrico"
384,223550,"Enfermeiro psiquiátrico"
385,223555,"Enfermeiro puericultor e pediátrico"
386,223560,"Enfermeiro sanitarista"
387,223565,"Enfermeiro da estratégia de saúde da família"
388,223510,"Enfermeiro auditor"
389,223505,"Enfermeiro"
390,223570,"Perfusionista"
391,223605,"Fisioterapeuta geral"
392,223625,"Fisioterapeuta respiratória"
393,223630,"Fisioterapeuta neurofuncional"
394,223635,"Fisioterapeuta traumato-ortopédica funcional"
395,223640,"Fisioterapeuta osteopata"
396,223645,"Fisioterapeuta quiropraxista"
397,223650,"Fisioterapeuta acupunturista"
398,223655,"Fisioterapeuta esportivo"
399,223660,"Fisioterapeuta  do trabalho"
400,223705,"Dietista"
401,223710,"Nutricionista"
402,223810,"Fonoaudiólogo"
403,223915,"Musicoterapeuta"
404,223905,"Terapeuta ocupacional"
405,223910,"Ortoptista"
406,224105,"Avaliador físico"
407,224110,"Ludomotricista"
408,224115,"Preparador de atleta"
409,224135,"Treinador profissional de futebol"
410,224125,"Técnico de desporto individual e coletivo (exceto futebol)"
411,224130,"Técnico de laboratório e fiscalização desportiva"
412,224120,"Preparador físico"
413,225150,"Médico em medicina intensiva"
414,225130,"Médico de família e comunidade"
415,225145,"Médico em medicina de tráfego"
416,225142,"Médico da estratégia de saúde da família"
417,225140,"Médico do trabalho"
418,225139,"Médico sanitarista"
419,225136,"Médico reumatologista"
420,225135,"Médico dermatologista"
421,225133,"Médico psiquiatra"
422,225109,"Médico nefrologista"
423,225110,"Médico alergista e imunologista"
424,225103,"Médico infectologista"
425,225105,"Médico acupunturista"
426,225106,"Médico legista"
427,225122,"Médico cancerologista pediátrico"
428,225195,"Médico homeopata"
429,225185,"Médico hematologista"
430,225180,"Médico geriatra"
431,225175,"Médico geneticista"
432,225170,"Médico generalista"
433,225165,"Médico gastroenterologista"
434,225160,"Médico fisiatra"
435,225155,"Médico endocrinologista e metabologista"
436,225151,"Médico anestesiologista"
437,225112,"Médico neurologista"
438,225115,"Médico angiologista"
439,225118,"Médico nutrologista"
440,225120,"Médico cardiologista"
441,225121,"Médico oncologista clínico"
442,225124,"Médico pediatra"
443,225125,"Médico clínico"
444,225127,"Médico pneumologista"
445,225148,"Médico anatomopatologista"
446,225295,"Médico cirurgião da mão"
447,225290,"Médico cancerologista cirurgíco"
448,225285,"Médico urologista"
449,225280,"Médico coloproctologista"
450,225275,"Médico otorrinolaringologista"
451,225270,"Médico ortopedista e traumatologista"
452,225265,"Médico oftalmologista"
453,225250,"Médico ginecologista e obstetra"
454,225255,"Médico mastologista"
455,225260,"Médico neurocirurgião"
456,225240,"Médico cirurgião torácico"
457,225235,"Médico cirurgião plástico"
458,225230,"Médico cirurgião pediátrico"
459,225225,"Médico cirurgião geral"
460,225220,"Médico cirurgião do aparelho digestivo"
461,225215,"Médico cirurgião de cabeça e pescoço"
462,225210,"Médico cirurgião cardiovascular"
463,225203,"Médico em cirurgia vascular"
464,225305,"Médico citopatologista"
465,225310,"Médico em endoscopia"
466,225315,"Médico em medicina nuclear"
467,225320,"Médico em radiologia e diagnóstico por imagem"
468,225350,"Médico neurofisiologista clínico"
469,225330,"Médico radioterapeuta"
470,225335,"Médico patologista clínico / medicina laboratorial"
471,225340,"Médico hemoterapeuta"
472,225345,"Médico hiperbarista"
473,225325,"Médico patologista"
474,231105,"Professor de nível superior na educação infantil (quatro a seis anos)"
475,231110,"Professor de nível superior na educação infantil (zero a três anos)"
476,231210,"Professor de nível superior do ensino fundamental (primeira a quarta série)"
477,231205,"Professor da  educação de jovens e adultos do ensino fundamental (primeira a quarta série)"
478,231315,"Professor de educação física do ensino fundamental"
479,231305,"Professor de ciências exatas e naturais do ensino fundamental"
480,231310,"Professor de educação artística do ensino fundamental"
481,231330,"Professor de língua estrangeira moderna do ensino fundamental"
482,231325,"Professor de história do ensino fundamental"
483,231340,"Professor de matemática do ensino fundamental"
484,231335,"Professor de língua portuguesa do ensino fundamental"
485,231320,"Professor de geografia do ensino fundamental"
486,232140,"Professor de história no ensino médio"
487,232150,"Professor de língua estrangeira moderna no ensino médio"
488,232160,"Professor de psicologia no ensino médio"
489,232165,"Professor de química no ensino médio"
490,232155,"Professor de matemática no ensino médio"
491,232170,"Professor de sociologia no ensino médio"
492,232145,"Professor de língua e literatura brasileira no ensino médio"
493,232115,"Professor de disciplinas pedagógicas no ensino médio"
494,232110,"Professor de biologia no ensino médio"
495,232135,"Professor de geografia no ensino médio"
496,232130,"Professor de física no ensino médio"
497,232125,"Professor de filosofia no ensino médio"
498,232120,"Professor de educação física no ensino médio"
499,232105,"Professor de artes no ensino médio"
500,233135,"Professor de tecnologia e cálculo técnico"
501,233130,"Professor de técnicas industriais"
502,233125,"Professor de técnicas de enfermagem"
503,233120,"Professor de técnicas comerciais e secretariais"
504,233115,"Professor de técnicas agrícolas"
505,233110,"Professor de desenho técnico"
506,233105,"Professor da área de meio ambiente"
507,233225,"Professor instrutor de ensino e aprendizagem em serviços"
508,233220,"Professor instrutor de ensino e aprendizagem agroflorestal"
509,233215,"Professor de aprendizagem e treinamento comercial"
510,233205,"Instrutor de aprendizagem e treinamento agropecuário"
511,233210,"Instrutor de aprendizagem e treinamento industrial"
512,234105,"Professor de matemática aplicada (no ensino superior)"
513,234110,"Professor de matemática pura (no ensino superior)"
514,234115,"Professor de estatística (no ensino superior)"
515,234120,"Professor de computação (no ensino superior)"
516,234125,"Professor de pesquisa operacional (no ensino superior)"
517,234205,"Professor de física (ensino superior)"
518,234215,"Professor de astronomia (ensino superior)"
519,234210,"Professor de química (ensino superior)"
520,234305,"Professor de arquitetura"
521,234315,"Professor de geofísica"
522,234310,"Professor de engenharia"
523,234320,"Professor de geologia"
524,234455,"Professor de terapia ocupacional"
525,234410,"Professor de educação física no ensino superior"
526,234450,"Professor de odontologia"
527,234445,"Professor de nutrição"
528,234440,"Professor de medicina veterinária"
529,234435,"Professor de medicina"
530,234430,"Professor de fonoaudiologia"
531,234425,"Professor de fisioterapia"
532,234420,"Professor de farmácia e bioquímica"
533,234415,"Professor de enfermagem do ensino superior"
534,234405,"Professor de ciências biológicas do ensino superior"
535,234460,"Professor de zootecnia do ensino superior"
536,234515,"Professor de ensino superior na área de pesquisa educacional"
537,234520,"Professor de ensino superior na área de prática de ensino"
538,234505,"Professor de ensino superior na área de didática"
539,234510,"Professor de ensino superior na área de orientação educacional"
540,234648,"Professor de literatura francesa"
541,234652,"Professor de literatura inglesa"
542,234656,"Professor de literatura italiana"
543,234664,"Professor de outras línguas e literaturas"
544,234624,"Professor de língua portuguesa"
545,234628,"Professor de literatura brasileira"
546,234632,"Professor de literatura portuguesa"
547,234640,"Professor de literatura comparada"
548,234660,"Professor de literatura de línguas estrangeiras modernas"
549,234668,"Professor de línguas estrangeiras modernas"
550,234672,"Professor de lingüística e lingüística aplicada"
551,234676,"Professor de filologia e crítica textual"
552,234680,"Professor de semiótica"
553,234684,"Professor de teoria da literatura"
554,234604,"Professor de língua alemã"
555,234608,"Professor de língua italiana"
556,234612,"Professor de língua francesa"
557,234616,"Professor de língua inglesa"
558,234620,"Professor de língua espanhola"
559,234636,"Professor de literatura alemã"
560,234644,"Professor de literatura espanhola"
561,234705,"Professor de antropologia do ensino superior"
562,234710,"Professor de arquivologia do ensino superior"
563,234715,"Professor de biblioteconomia do ensino superior"
564,234720,"Professor de ciência política do ensino superior"
565,234725,"Professor de comunicação social do ensino superior"
566,234730,"Professor de direito do ensino superior"
567,234770,"Professor de sociologia do ensino superior"
568,234740,"Professor de geografia do ensino superior"
569,234745,"Professor de história do ensino superior"
570,234750,"Professor de jornalismo"
571,234755,"Professor de museologia do ensino superior"
572,234760,"Professor de psicologia do ensino superior"
573,234765,"Professor de serviço social do ensino superior"
574,234735,"Professor de filosofia do ensino superior"
575,234805,"Professor de economia"
576,234815,"Professor de contabilidade"
577,234810,"Professor de administração"
578,234915,"Professor de música no ensino superior"
579,234905,"Professor de artes do espetáculo no ensino superior"
580,234910,"Professor de artes visuais no ensino superior (artes plásticas e multimídia)"
581,239220,"Professor de alunos com deficiência múltipla"
582,239225,"Professor de alunos com deficiência visual"
583,239215,"Professor de alunos com deficiência mental"
584,239210,"Professor de alunos com deficiência física"
585,239205,"Professor de alunos com deficiência auditiva e surdos"
586,239430,"Supervisor de ensino"
587,239405,"Coordenador pedagógico"
588,239435,"Designer educacional"
589,239420,"Professor de técnicas e recursos audiovisuais"
590,239415,"Pedagogo"
591,239410,"Orientador educacional"
592,239425,"Psicopedagogo"
593,241025,"Advogado (direito penal)"
594,241030,"Advogado (áreas especiais)"
595,241035,"Advogado (direito do trabalho)"
596,241040,"Consultor jurídico"
597,241005,"Advogado"
598,241010,"Advogado de empresa"
599,241020,"Advogado (direito público)"
600,241015,"Advogado (direito civil)"
601,241215,"Procurador da fazenda nacional"
602,241220,"Procurador do estado"
603,241225,"Procurador do município"
604,241235,"Procurador fundacional"
605,241205,"Advogado da união"
606,241210,"Procurador autárquico"
607,241230,"Procurador federal"
608,241335,"Tabelião de notas"
609,241330,"Oficial do registro de títulos e documentos"
610,241325,"Oficial do registro de imóveis"
611,241320,"Oficial do registro de distribuições"
612,241315,"Oficial do registro civil de pessoas naturais"
613,241310,"Oficial do registro civil de pessoas jurídicas"
614,241305,"Oficial de registro de contratos marítimos"
615,241340,"Tabelião de protestos"
616,242250,"Subprocurador-geral do trabalho"
617,242240,"Subprocurador de justiça militar"
618,242245,"Subprocurador-geral da república"
619,242230,"Procurador regional do trabalho"
620,242225,"Procurador regional da república"
621,242210,"Procurador de justiça"
622,242205,"Procurador da república"
623,242215,"Procurador de justiça militar"
624,242220,"Procurador do trabalho"
625,242235,"Promotor de justiça"
626,242305,"Delegado de polícia"
627,242405,"Defensor público"
628,242410,"Procurador da assistência judiciária"
629,242905,"Oficial de inteligência"
630,242910,"Oficial técnico de inteligência"
631,251105,"Antropólogo"
632,251110,"Arqueólogo"
633,251115,"Cientista político"
634,251120,"Sociólogo"
635,251225,"Economista do setor público"
636,251220,"Economista industrial"
637,251235,"Economista regional e urbano"
638,251230,"Economista ambiental"
639,251215,"Economista financeiro"
640,251210,"Economista agroindustrial"
641,251205,"Economista"
642,251305,"Geógrafo"
643,251405,"Filósofo"
644,251530,"Psicólogo social"
645,251535,"Psicólogo do trânsito"
646,251540,"Psicólogo do trabalho"
647,251545,"Neuropsicólogo"
648,251550,"Psicanalista"
649,251555,"Psicólogo acupunturista"
650,251525,"Psicólogo jurídico"
651,251515,"Psicólogo do esporte"
652,251520,"Psicólogo hospitalar"
653,251505,"Psicólogo educacional"
654,251510,"Psicólogo clínico"
655,251605,"Assistente social"
656,251610,"Economista doméstico"
657,252105,"Administrador"
658,252205,"Auditor (contadores e afins)"
659,252210,"Contador"
660,252215,"Perito contábil"
661,252320,"Tecnólogo em secretariado escolar"
662,252315,"Secretária trilíngüe"
663,252305,"Secretária(o) executiva(o)"
664,252310,"Secretário  bilíngüe"
665,252405,"Analista de recursos humanos"
666,252530,"Analista de crédito rural"
667,252545,"Analista financeiro (instituições financeiras)"
668,252505,"Administrador de fundos e carteiras de investimento"
669,252510,"Analista de câmbio"
670,252515,"Analista de cobrança (instituições financeiras)"
671,252525,"Analista de crédito (instituições financeiras)"
672,252535,"Analista de leasing"
673,252540,"Analista de produtos bancários"
674,252605,"Gestor em segurança"
675,253120,"Analista de negócios"
676,253115,"Agente publicitário"
677,253110,"Redator de publicidade"
678,253105,"Relações públicas"
679,253125,"Analista de pesquisa de mercado"
680,253225,"Operador de negócios"
681,253220,"Gerente de grandes contas (corporate)"
682,253215,"Gerente de contas - pessoa física e jurídica"
683,253205,"Gerente de captação (fundos e investimentos institucionais)"
684,253210,"Gerente de clientes especiais (private)"
685,253305,"Corretor de valores"
686,254105,"Auditor-fiscal da receita federal"
687,254110,"Técnico da receita federal"
688,254205,"Auditor-fiscal da previdência social"
689,254305,"Auditor-fiscal do trabalho"
690,254310,"Agente de higiene e segurança"
691,254405,"Fiscal de tributos estadual"
692,254415,"Técnico de tributos estadual"
